technology,iso3,country,country_cn,spec,Q_scope,H_scope,first_year,last_year,N,p_mean,df_resid,year,actual_log,fitted_log,residual_log
wind,DEU,Germany,德国,DG,domestic,global,2011,2024,14,3,11,2020,7.644494798911768,7.61925743187337,0.02523736703839763
wind,DEU,Germany,德国,DG,domestic,global,2011,2024,14,3,11,2021,7.572627455231146,7.595972358416024,-0.023344903184877808
wind,DEU,Germany,德国,DG,domestic,global,2011,2024,14,3,11,2022,7.606755013034698,7.565753544924924,0.041001468109774564
wind,DEU,Germany,德国,DG,domestic,global,2011,2024,14,3,11,2023,7.490990392769712,7.51679330954091,-0.02580291677119817
wind,DEU,Germany,德国,DG,domestic,global,2011,2024,14,3,11,2024,7.420295854595374,7.476392058592527,-0.05609620399715265
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2011,7.902790323466473,7.85269844954717,0.050091873919302365
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2012,7.80682771568095,7.83948723321038,-0.03265951752942975
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2013,7.794635981702214,7.825368109558468,-0.03073212785625401
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2014,7.781093079761682,7.808122885839861,-0.027029806078179064
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2015,7.762292260005773,7.7685864803840445,-0.006294220378271653
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2016,7.743043335304642,7.743393187622569,-0.00034985231792727944
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2017,7.742887623071207,7.725904992400561,0.016982630670645982
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2018,7.726294081527121,7.701054145868847,0.025239935658274426
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2019,7.64902565918817,7.666119824887213,-0.017094165699043096
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2020,7.644494798911768,7.6112667609157,0.03322803799606788
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2021,7.572627455231146,7.5792197634037155,-0.006592308172569616
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2022,7.606755013034698,7.549510868661343,0.05724414437335579
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2023,7.490990392769712,7.50647107129903,-0.015480678529318226
wind,DEU,Germany,德国,GG,global,global,2011,2024,14,3,11,2024,7.420295854595374,7.466849800651453,-0.0465539460560791
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2011,7.95089397101628,7.978352531950238,-0.027458560933958154
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2012,7.8199543178873245,7.879240935300567,-0.05928661741324248
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2013,7.815398501351464,7.819859509328028,-0.004461007976563458
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2014,7.64379946554468,7.738985596027613,-0.0951861304829329
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2015,7.587817277303603,7.64947607594342,-0.061658798639817824
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2016,7.572837567018118,7.589854009655902,-0.017016442637784124
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2017,7.665953157945023,7.541668258395969,0.1242848995490542
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2018,7.932307699734319,7.496987376718898,0.43532032301542145
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2019,7.521889703644911,7.445864476158366,0.07602522748654472
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2020,7.27947267637823,7.360223045148116,-0.08075036876988584
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2021,7.193510389232997,7.308793124193738,-0.11528273496074082
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2022,7.115126331834608,7.262775551014043,-0.14764921917943497
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2023,7.07821277378425,7.202716815864326,-0.12450404208007626
wind,ESP,Spain,西班牙,G0,global,none,2011,2024,14,2,12,2024,7.243393467208266,7.14576999418478,0.09762347302348573
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2011,7.95089397101628,7.855165934846426,0.09572803616985404
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2012,7.8199543178873245,7.739070836846143,0.08088348104118115
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2013,7.815398501351464,7.724434345062859,0.09096415628860566
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2014,7.64379946554468,7.724434345062859,-0.08063487951817905
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2015,7.587817277303603,7.722834274066892,-0.13501699676328904
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2016,7.572837567018118,7.7186622147275665,-0.14582464770944892
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2017,7.665953157945023,7.7067716913021,-0.040818533357076525
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2018,7.932307699734319,7.682184027724502,0.250123672009817
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2019,7.521889703644911,7.500213835954281,0.02167586769062968
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2020,7.27947267637823,7.4045594817613,-0.12508680538307004
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2021,7.193510389232997,7.323438813006668,-0.12992842377367086
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2022,7.115126331834608,7.168294675183115,-0.053168343348507285
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2023,7.07821277378425,7.117814158462896,-0.03960138467864649
wind,ESP,Spain,西班牙,D0,domestic,none,2011,2024,14,2,12,2024,7.243393467208266,7.032688665876587,0.21070480133167901
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2011,7.95089397101628,7.868701801586376,0.08219216942990393
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2012,7.8199543178873245,7.853038104075884,-0.03308378618855912
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2013,7.815398501351464,7.807295883598067,0.008102617753397823
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2014,7.64379946554468,7.760357256619614,-0.11655779107493469
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2015,7.587817277303603,7.696121803511778,-0.10830452620817521
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2016,7.572837567018118,7.656845844584355,-0.08400827756623741
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2017,7.665953157945023,7.605133822118601,0.06081933582642218
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2018,7.932307699734319,7.557115519359902,0.37519218037441693
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2019,7.521889703644911,7.4835455024298625,0.03834420121504856
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2020,7.27947267637823,7.375323773426395,-0.09585109704816475
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2021,7.193510389232997,7.298257236411276,-0.10474684717827909
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2022,7.115126331834608,7.235446616325013,-0.120320284490405
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2023,7.07821277378425,7.153242144463483,-0.07502937067923288
wind,ESP,Spain,西班牙,GD,global,domestic,2011,2024,14,3,11,2024,7.243393467208266,7.070141991373515,0.17325147583475076
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2011,7.95089397101628,7.967001668959259,-0.016107697942979726
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2012,7.8199543178873245,7.783377457994572,0.03657685989275272
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2013,7.815398501351464,7.75403719728154,0.06136130406992457
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2014,7.64379946554468,7.72230752713626,-0.07850806159158008
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2015,7.587817277303603,7.69467698668677,-0.10685970938316736
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2016,7.572837567018118,7.67063689686803,-0.09779932984991202
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2017,7.665953157945023,7.657574190758624,0.008378967186398967
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2018,7.932307699734319,7.63220836710581,0.3000993326285091
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2019,7.521889703644911,7.466018043757229,0.05587165988768206
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2020,7.27947267637823,7.381729363124497,-0.10225668674626665
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2021,7.193510389232997,7.316789277993293,-0.12327888876029647
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2022,7.115126331834608,7.1731682374052745,-0.058041905570666685
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2023,7.07821277378425,7.134993720721977,-0.05678094693772717
wind,ESP,Spain,西班牙,DD,domestic,domestic,2011,2024,14,3,11,2024,7.243393467208266,7.06604836409076,0.1773451031175064
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2011,7.95089397101628,7.965545035617811,-0.014651064601530983
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2012,7.8199543178873245,7.792675776605675,0.027278541281649638
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2013,7.815398501351464,7.751145489932181,0.06425301141928319
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2014,7.64379946554468,7.710839118973652,-0.06703965342897256
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2015,7.587817277303603,7.694927239842825,-0.107109962539222
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2016,7.572837567018118,7.679649797162047,-0.10681223014392938
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2017,7.665953157945023,7.654854514557034,0.011098643387989604
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2018,7.932307699734319,7.631575323937066,0.30073237579725287
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2019,7.521889703644911,7.4664615183469705,0.05542818529794058
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2020,7.27947267637823,7.385804913507568,-0.10633223712933759
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2021,7.193510389232997,7.313253839332054,-0.11974345009905729
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2022,7.115126331834608,7.170391354709926,-0.05526502287531798
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2023,7.07821277378425,7.136569400809045,-0.05835662702479549
wind,ESP,Spain,西班牙,DG,domestic,global,2011,2024,14,3,11,2024,7.243393467208266,7.066873976550157,0.17651949065810868
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2011,7.95089397101628,7.87356100522573,0.07733296579054993
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2012,7.8199543178873245,7.843575681468517,-0.023621363581192156
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2013,7.815398501351464,7.81321889901586,0.002179602335604436
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2014,7.64379946554468,7.775837977534154,-0.13203851198947447
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2015,7.587817277303603,7.693619204263869,-0.10580192696026636
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2016,7.572837567018118,7.641134133361296,-0.06829656634317871
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2017,7.665953157945023,7.60445430866452,0.06149884928050309
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2018,7.932307699734319,7.553195526518005,0.3791121732163143
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2019,7.521889703644911,7.481562192840054,0.04032751080485664
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2020,7.27947267637823,7.368890304551617,-0.08941762817338716
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2021,7.193510389232997,7.303012969918183,-0.10950258068518615
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2022,7.115126331834608,7.242002203419183,-0.12687587158457525
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2023,7.07821277378425,7.1538546607907385,-0.07564188700648877
wind,ESP,Spain,西班牙,GG,global,global,2011,2024,14,3,11,2024,7.243393467208266,7.072648232312342,0.1707452348959242
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2011,7.880406976748881,7.825904276047604,0.05450270070127683
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2012,7.783246131719415,7.790388623993902,-0.0071424922744869335
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2013,7.72400837491731,7.769109882306912,-0.04510150738960217
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2014,7.667288464067171,7.740129522166499,-0.07284105809932839
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2015,7.6646696331793756,7.708054678472467,-0.04338504529309173
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2016,7.654070445256042,7.686689705728914,-0.032619260472872114
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2017,7.784332759065801,7.669422822402,0.11490993666380156
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2018,7.749562252479222,7.653411874130178,0.09615037834904339
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2019,7.650548378561791,7.635092492648496,0.015455885913294942
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2020,7.508637423182434,7.6044037400911915,-0.09576631690875725
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2021,7.61099182506375,7.585974340913803,0.025017484149946867
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2022,7.6186505711210115,7.569484402575076,0.04916616854593592
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2023,7.488581289794648,7.547962953900383,-0.05938166410573498
wind,FRA,France,法国,G0,global,none,2011,2024,14,2,12,2024,7.528591418598056,7.527556628377408,0.0010347902206486737
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2011,7.880406976748881,7.810186397078826,0.07022057967005502
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2012,7.783246131719415,7.78456557444866,-0.0013194427292448907
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2013,7.72400837491731,7.7693936365852325,-0.04538526166792245
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2014,7.667288464067171,7.7434139327982985,-0.07612546873112791
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2015,7.6646696331793756,7.719056727342968,-0.054387094163592664
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2016,7.654070445256042,7.693935936303301,-0.03986549104725956
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2017,7.784332759065801,7.6605211024126145,0.12381165665318683
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2018,7.749562252479222,7.639202710698227,0.11035954178099416
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2019,7.650548378561791,7.617905850090283,0.03264252847150839
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2020,7.508637423182434,7.604998470823161,-0.09636104764072684
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2021,7.61099182506375,7.59311030594383,0.01788151911992042
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2022,7.6186505711210115,7.570993909446092,0.04765666167491922
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2023,7.488581289794648,7.558690682057904,-0.07010939226325608
wind,FRA,France,法国,D0,domestic,none,2011,2024,14,2,12,2024,7.528591418598056,7.547610707725491,-0.019019289127435002
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2011,7.880406976748881,7.810232730050594,0.07017424669828642
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2012,7.783246131719415,7.775552942036107,0.007693189683307899
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2013,7.72400837491731,7.7507207385161285,-0.026712363598818456
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2014,7.667288464067171,7.733640702029036,-0.06635223796186551
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2015,7.6646696331793756,7.718473334918299,-0.05380370173892324
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2016,7.654070445256042,7.718032103611174,-0.06396165835513212
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2017,7.784332759065801,7.692653004238533,0.09167975482726831
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2018,7.749562252479222,7.676599263244729,0.07296298923449296
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2019,7.650548378561791,7.642280822022256,0.00826755653953537
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2020,7.508637423182434,7.610104104681564,-0.10146668149912941
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2021,7.61099182506375,7.595636503794106,0.015355321269644229
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2022,7.6186505711210115,7.567500725942213,0.051149845178798614
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2023,7.488581289794648,7.529431644092448,-0.04085035429779982
wind,FRA,France,法国,GD,global,domestic,2011,2024,14,3,11,2024,7.528591418598056,7.492727324577762,0.03586409402029389
wind,FRA,France,法国,DD,domestic,domestic,2011,2024,14,3,11,2011,7.880406976748881,7.7943084074808,0.08609856926808046
wind,FRA,France,法国,DD,domestic,domestic,2011,2024,14,3,11,2012,7.783246131719415,7.770861648983178,0.012384482736236713
wind,FRA,France,法国,DD,domestic,domestic,2011,2024,14,3,11,2013,7.72400837491731,7.753022976174165,-0.029014601256855066
wind,FRA,France,法国,DD,domestic,domestic,2011,2024,14,3,11,2014,7.667288464067171,7.738901515479613,-0.07161305141244245
wind,FRA,France,法国,DD,domestic,domestic,2011,2024,14,3,11,2015,7.6646696331793756,7.7322222021132845,-0.06755256893390893
wind,FRA,France,法国,DD,domestic,domestic,2011,2024,14,3,11,2016,7.654070445256042,7.726673016598525,-0.07260257134248338
