scenario,year,region,technology,CO2_Mt,CO2_Mt_S0,CO2_Mt_gap,CO2_Mt_pct
S2_CAPACITY,2030,"EU, UK and EFTA",Hydro,3.9392519125238095e-05,3.347476103450319e-05,5.917758090734906e-06,17.678268366532443
S1_NO_CN,2030,"EU, UK and EFTA",Wind,0.0002477640014845,0.0002363912429766,1.1372758507900016e-05,4.810989766243493
S2_CAPACITY,2030,"EU, UK and EFTA",Wind,0.0002506593999809,0.0002363912429766,1.4268157004300002e-05,6.03582299607959
S1_NO_CN,2030,"EU, UK and EFTA",Solar,0.0002200275786358,0.0007149807156297,-0.0004949531369939,-69.22608207103647
S2_CAPACITY,2030,"EU, UK and EFTA",Solar,0.0002226984379408,0.0007149807156297,-0.0004922822776889,-68.85252523983611
S1_NO_CN,2030,"EU, UK and EFTA",Biomass,18.418795521793268,15.564531589137408,2.8542639326558596,18.338257828766718
S2_CAPACITY,2030,"EU, UK and EFTA",Biomass,17.88287789057087,15.564531589137408,2.318346301433463,14.895059887645143
S1_NO_CN,2030,Eastern Europe,TnD,0.0264402942472012,0.0263361857833602,0.00010410846384099892,0.39530577699211483
S2_CAPACITY,2030,Eastern Europe,TnD,0.022349542563519,0.0263361857833602,-0.003986643219841202,-15.13751175904923
S1_NO_CN,2030,Eastern Europe,Coal_Power,145.0376177683667,144.6570007410229,0.38061702734378855,0.26311690785377273
S2_CAPACITY,2030,Eastern Europe,Coal_Power,103.601042276845,144.6570007410229,-41.05595846417789,-28.381591111293478
S1_NO_CN,2030,Eastern Europe,Oil_Power,14.185479767792932,14.147162624538671,0.038317143254261055,0.2708468423752961
S2_CAPACITY,2030,Eastern Europe,Oil_Power,11.016727887579584,14.147162624538671,-3.130434736959087,-22.127650752591585
S1_NO_CN,2030,Eastern Europe,Gas_Power,81.80504437137463,81.86959299094933,-0.06454861957469404,-0.07884321543143605
S2_CAPACITY,2030,Eastern Europe,Gas_Power,68.98756037536427,81.86959299094933,-12.88203261558506,-15.734819418253572
S1_NO_CN,2030,Eastern Europe,Nuclear,0.0001735979870149,0.0001717145778423,1.883409172600013e-06,1.096825439206278
S2_CAPACITY,2030,Eastern Europe,Nuclear,0.000185399073316,0.0001717145778423,1.3684495473699991e-05,7.969326568340411
S1_NO_CN,2030,Eastern Europe,Hydro,2.3257560751045466e-05,2.3021445169852823e-05,2.3611558119264307e-07,1.0256331844094764
S2_CAPACITY,2030,Eastern Europe,Hydro,2.4711192415537277e-05,2.3021445169852823e-05,1.6897472456844546e-06,7.339883457434819
S1_NO_CN,2030,Eastern Europe,Wind,0.0001446864321605,0.0001431674463682,1.5189857922999982e-06,1.060985462011699
S2_CAPACITY,2030,Eastern Europe,Wind,0.0001543412227451,0.0001431674463682,1.1173776376900008e-05,7.804690703334288
S1_NO_CN,2030,Eastern Europe,Solar,0.0012247940554569,0.0012120591926872,1.273486276969979e-05,1.0506799376246565
S2_CAPACITY,2030,Eastern Europe,Solar,0.0013054932107422,0.0012120591926872,9.343401805499986e-05,7.708700913183263
S1_NO_CN,2030,Eastern Europe,Biomass,1.8334804696224325,1.8167794049019084,0.016701064720524128,0.9192676158405623
S2_CAPACITY,2030,Eastern Europe,Biomass,1.82028166007489,1.8167794049019084,0.0035022551729815277,0.19277272538052695
S1_NO_CN,2030,Russia,TnD,0.062566033772231,0.0625482038143737,1.7829957857290468e-05,0.028505947045585837
S2_CAPACITY,2030,Russia,TnD,0.0499617960972893,0.0625482038143737,-0.012586407717084407,-20.12273246796581
S1_NO_CN,2030,Russia,Coal_Power,359.7685246124196,360.2510766389971,-0.4825520265775367,-0.1339488090027544
S2_CAPACITY,2030,Russia,Coal_Power,243.60354089683392,360.2510766389971,-116.6475357421632,-32.37951065419137
S1_NO_CN,2030,Russia,Oil_Power,46.11707909178144,46.148664492375474,-0.031585400594032365,-0.06844271863869603
S2_CAPACITY,2030,Russia,Oil_Power,39.86863257744904,46.148664492375474,-6.2800319149264325,-13.60826360633686
S1_NO_CN,2030,Russia,Gas_Power,741.4327043730268,741.5190460492071,-0.08634167618026822,-0.011643891905446567
S2_CAPACITY,2030,Russia,Gas_Power,575.1553745696356,741.5190460492071,-166.3636714795715,-22.43552237342419
S1_NO_CN,2030,Russia,Nuclear,0.0002301391256225,0.0002297043288692,4.3479675330000385e-07,0.1892853980769292
S2_CAPACITY,2030,Russia,Nuclear,0.0002463451250651,0.0002297043288692,1.6640796195900012e-05,7.24444170374157
S1_NO_CN,2030,Russia,Hydro,3.701105982668211e-05,3.693620374714408e-05,7.485607953802806e-08,0.20266316498163664
S2_CAPACITY,2030,Russia,Hydro,3.9251221336865815e-05,3.693620374714408e-05,2.315017589721733e-06,6.2676110559974125
S1_NO_CN,2030,Russia,Wind,0.0034592638195047,0.0034521697554903,7.094064014400141e-06,0.20549580457675368
S2_CAPACITY,2030,Russia,Wind,0.0036544968795303,0.0034521697554903,0.00020232712404000004,5.860868334131623
S1_NO_CN,2030,Russia,Solar,0.0016429603562571,0.0016389411378624,4.019218394699965e-06,0.24523262622732492
S2_CAPACITY,2030,Russia,Solar,0.0017269074813732,0.0016389411378624,8.796634351079997e-05,5.367266796752118
S1_NO_CN,2030,Russia,Biomass,14.906840903679628,14.875904485290716,0.03093641838891159,0.20796327658262057
S2_CAPACITY,2030,Russia,Biomass,15.115835185749882,14.875904485290716,0.23993070045916554,1.612881426446431
S1_NO_CN,2030,North Africa,TnD,0.0231292707661975,0.023202744620188,-7.347385399049736e-05,-0.3166601847893891
S2_CAPACITY,2030,North Africa,TnD,0.0200722906199616,0.023202744620188,-0.0031304540002264,-13.491740100016823
S1_NO_CN,2030,North Africa,Coal_Power,29.33690022833702,29.65465767396077,-0.3177574456237515,-1.0715262644989785
S2_CAPACITY,2030,North Africa,Coal_Power,21.41003266353766,29.65465767396077,-8.24462501042311,-27.802125052559852
S1_NO_CN,2030,North Africa,Oil_Power,58.04465729046758,57.85047852694936,0.19417876351822372,0.3356562788461058
S2_CAPACITY,2030,North Africa,Oil_Power,42.02838837558208,57.85047852694936,-15.822090151367277,-27.349972816554377
S1_NO_CN,2030,North Africa,Gas_Power,205.2124334348298,206.38329822971184,-1.1708647948820499,-0.567325362529499
S2_CAPACITY,2030,North Africa,Gas_Power,186.8874050524684,206.38329822971184,-19.49589317724343,-9.446449080169181
S1_NO_CN,2030,North Africa,Nuclear,0.0001116514409095,0.0001037196508197,7.931790089799997e-06,7.647335897406889
S2_CAPACITY,2030,North Africa,Nuclear,0.0001100150540458,0.0001037196508197,6.2954032261000045e-06,6.069634034001478
S1_NO_CN,2030,North Africa,Hydro,2.219818267420795e-05,2.2074563307749092e-05,1.2361936645885905e-07,0.5600082082505501
S2_CAPACITY,2030,North Africa,Hydro,2.534372248892948e-05,2.2074563307749092e-05,3.2691591811803884e-06,14.809621081078316
S1_NO_CN,2030,North Africa,Wind,0.0002805784577832,0.0002790562965533,1.5221612298999855e-06,0.545467437467139
S2_CAPACITY,2030,North Africa,Wind,0.000318001359474,0.0002790562965533,3.894506292069998e-05,13.955987878331726
S1_NO_CN,2030,North Africa,Solar,0.0021909494646213,0.0021788986315267,1.2050833094599811e-05,0.553069928092804
S2_CAPACITY,2030,North Africa,Solar,0.0024720888877748,0.0021788986315267,0.0002931902562481,13.455892440607432
S1_NO_CN,2030,North Africa,Biomass,0.0,0.0,0.0,
S2_CAPACITY,2030,North Africa,Biomass,0.0,0.0,0.0,
S1_NO_CN,2030,Sub Saharan,TnD,0.3671304500241363,0.3678101902120132,-0.0006797401878769205,-0.18480732887936152
S2_CAPACITY,2030,Sub Saharan,TnD,0.3399463622034979,0.3678101902120132,-0.027863828008515334,-7.575599793049252
S1_NO_CN,2030,Sub Saharan,Coal_Power,18.08296787893334,18.15565088342669,-0.07268300449335285,-0.4003326840774473
S2_CAPACITY,2030,Sub Saharan,Coal_Power,14.648167447087058,18.15565088342669,-3.5074834363396334,-19.318962778367947
S1_NO_CN,2030,Sub Saharan,Oil_Power,63.80406381866185,63.95715550068984,-0.15309168202798418,-0.23936599560987815
S2_CAPACITY,2030,Sub Saharan,Oil_Power,58.28928840302503,63.95715550068984,-5.667867097664804,-8.861974947593895
S1_NO_CN,2030,Sub Saharan,Gas_Power,42.19705200480298,42.36311653104711,-0.16606452624413492,-0.3920026188876577
S2_CAPACITY,2030,Sub Saharan,Gas_Power,36.4388721846784,42.36311653104711,-5.92424434636871,-13.984439369626985
S1_NO_CN,2030,Sub Saharan,Nuclear,0.0001724524551961,0.0001720552161461,3.9723904999999934e-07,0.2308788183804235
S2_CAPACITY,2030,Sub Saharan,Nuclear,0.00016589189166,0.0001720552161461,-6.163324486099992e-06,-3.582178224033865
S1_NO_CN,2030,Sub Saharan,Hydro,5.836099319008762e-05,5.809658731592817e-05,2.644058741594458e-07,0.45511429564977973
S2_CAPACITY,2030,Sub Saharan,Hydro,6.484694069626257e-05,5.809658731592817e-05,6.7503533803343955e-06,11.619190889175812
S1_NO_CN,2030,Sub Saharan,Wind,0.0004959229246816,0.0004936922128039,2.230711877700001e-06,0.45184262985044576
S2_CAPACITY,2030,Sub Saharan,Wind,0.0005499026048523,0.0004936922128039,5.6210392048399935e-05,11.385715753780245
S1_NO_CN,2030,Sub Saharan,Solar,0.0019154609162762,0.0019066846720146,8.776244261599932e-06,0.46028818453378373
S2_CAPACITY,2030,Sub Saharan,Solar,0.0021050813536655,0.0019066846720146,0.0001983966816509,10.405322105058639
S1_NO_CN,2030,Sub Saharan,Biomass,1.544120418114267,1.539524004063979,0.004596414050287878,0.29856072644235704
S2_CAPACITY,2030,Sub Saharan,Biomass,1.6228897096287445,1.539524004063979,0.08336570556476541,5.415031226840223
S1_NO_CN,2030,South Africa,TnD,0.0003479260367245,0.0003481948363346,-2.6879961010002097e-07,-0.07719804605077954
S2_CAPACITY,2030,South Africa,TnD,0.0003058951563783,0.0003481948363346,-4.2299679956300015e-05,-12.14827893531766
S1_NO_CN,2030,South Africa,Coal_Power,210.75808955268116,210.87016940171932,-0.11207984903816737,-0.053151116327245444
S2_CAPACITY,2030,South Africa,Coal_Power,157.37846484327866,210.87016940171932,-53.49170455844066,-25.367127417883374
S1_NO_CN,2030,South Africa,Oil_Power,0.0179264066366407,0.0180239463068698,-9.753967022909857e-05,-0.5411671149504117
S2_CAPACITY,2030,South Africa,Oil_Power,0.0211395919587057,0.0180239463068698,0.0031156456518359014,17.2861458794314
S1_NO_CN,2030,South Africa,Gas_Power,9.683622091741866e-05,0.0001025684881125,-5.732267195081346e-06,-5.588721546518298
S2_CAPACITY,2030,South Africa,Gas_Power,9.919246119061189e-05,0.0001025684881125,-3.376026921888116e-06,-3.2914855078932184
S1_NO_CN,2030,South Africa,Nuclear,0.0001038270406206,0.0001036124136715,2.1462694909999802e-07,0.2071440491488464
S2_CAPACITY,2030,South Africa,Nuclear,0.0001117285481819,0.0001036124136715,8.116134510399999e-06,7.833168075914104
S1_NO_CN,2030,South Africa,Hydro,1.7399837277984155e-05,1.7363440136417173e-05,3.639714156698171e-08,0.20961941459195202
S2_CAPACITY,2030,South Africa,Hydro,1.8854531025540773e-05,1.7363440136417173e-05,1.4910908891235994e-06,8.587531488050361
S1_NO_CN,2030,South Africa,Wind,0.0001497818065127,0.0001494711346224,3.1067189029999084e-07,0.20784741554603345
S2_CAPACITY,2030,South Africa,Wind,0.0001619066784033,0.0001494711346224,1.2435543780899987e-05,8.319695847840558
S1_NO_CN,2030,South Africa,Solar,0.0005233676954873,0.0005223063047212,1.061390766099934e-06,0.20321232129611952
S2_CAPACITY,2030,South Africa,Solar,0.0005619578095195,0.0005223063047212,3.965150479829998e-05,7.59161902505952
S1_NO_CN,2030,South Africa,Biomass,0.0014158785217668,0.0014152575181858,6.210035809999914e-07,0.043879193222449556
S2_CAPACITY,2030,South Africa,Biomass,0.0016795007380656,0.0014152575181858,0.00026424321987979986,18.67103452794441
S1_NO_CN,2050,Australia_Oceania,TnD,1.343866332427852,1.4315024159558152,-0.08763608352796326,-6.121965464476606
S2_CAPACITY,2050,Australia_Oceania,TnD,1.187437699405056,1.4315024159558152,-0.24406471655075923,-17.04954974789875
S1_NO_CN,2050,Australia_Oceania,Coal_Power,174.49417151507618,158.3114656772225,16.18270583785369,10.222068103928889
S2_CAPACITY,2050,Australia_Oceania,Coal_Power,140.9135232224155,158.3114656772225,-17.39794245480698,-10.98969198496288
S1_NO_CN,2050,Australia_Oceania,Oil_Power,39.95390481512976,35.85492338424211,4.0989814308876475,11.432129939201348
S2_CAPACITY,2050,Australia_Oceania,Oil_Power,35.49941365040424,35.85492338424211,-0.3555097338378701,-0.9915227820403407
S1_NO_CN,2050,Australia_Oceania,Gas_Power,54.97279728867982,50.42941201192486,4.543385276754961,9.009395698844562
S2_CAPACITY,2050,Australia_Oceania,Gas_Power,54.356621812387566,50.42941201192486,3.9272098004627054,7.787538350703063
S1_NO_CN,2050,Australia_Oceania,Nuclear,0.0001132729434759,0.0001005599938584,1.27129496175e-05,12.642154329684319
S2_CAPACITY,2050,Australia_Oceania,Nuclear,0.0001259211654452,0.0001005599938584,2.5361171586800002e-05,25.21994146351226
S1_NO_CN,2050,Australia_Oceania,Hydro,4.925161431533863e-05,4.436402556062955e-05,4.887588754709078e-06,11.017009148616403
S2_CAPACITY,2050,Australia_Oceania,Hydro,5.69320514787804e-05,4.436402556062955e-05,1.256802591815085e-05,28.329318088988366
S1_NO_CN,2050,Australia_Oceania,Wind,0.0005182572015731,0.0007773578356037,-0.0002591006340306,-33.33093488784109
S2_CAPACITY,2050,Australia_Oceania,Wind,0.0006035299790839,0.0007773578356037,-0.00017382785651979995,-22.36136931517573
S1_NO_CN,2050,Australia_Oceania,Solar,0.0003911519879766,0.001793556692162,-0.0014024047041854,-78.19126712381222
S2_CAPACITY,2050,Australia_Oceania,Solar,0.0004575832806516,0.001793556692162,-0.0013359734115104,-74.48738126587918
S1_NO_CN,2050,Australia_Oceania,Biomass,0.7429680783947615,0.6676799781563166,0.0752881002384449,11.276075770062782
S2_CAPACITY,2050,Australia_Oceania,Biomass,0.7976381157429714,0.6676799781563166,0.12995813758665475,19.46413578935103
S1_NO_CN,2050,China,TnD,1.4026237464441451,1.402558135920687,6.561052345821494e-05,0.00467791828216418
S2_CAPACITY,2050,China,TnD,1.1781911484023158,1.402558135920687,-0.22436698751837114,-15.996983067734943
S1_NO_CN,2050,China,Coal_Power,3973.831725155693,3974.89750763017,-1.0657824744766913,-0.026812829071210686
S2_CAPACITY,2050,China,Coal_Power,2461.842978882456,3974.89750763017,-1513.054528747714,-38.06524635775566
S1_NO_CN,2050,China,Oil_Power,183.05448975046207,183.498996185156,-0.4445064346939205,-0.242239164210686
S2_CAPACITY,2050,China,Oil_Power,130.9645455059441,183.498996185156,-52.534450679211886,-28.629285048623945
S1_NO_CN,2050,China,Gas_Power,218.4892914128539,219.79021094704692,-1.3009195341930138,-0.5918914807841186
S2_CAPACITY,2050,China,Gas_Power,203.4877986200631,219.79021094704692,-16.302412326983813,-7.417260421535098
S1_NO_CN,2050,China,Nuclear,0.0002456517036135,0.0002448728538821,7.788497313999877e-07,0.31806291267180803
S2_CAPACITY,2050,China,Nuclear,0.0003116239725719,0.0002448728538821,6.67511186898e-05,27.25950126016784
S1_NO_CN,2050,China,Hydro,0.0001773603927105,0.0001770929485618,2.6744414869999886e-07,0.15101908397367333
S2_CAPACITY,2050,China,Hydro,0.00020661564765,0.0001770929485618,2.9522699088200014e-05,16.67073665437193
S1_NO_CN,2050,China,Wind,0.0012774425322597,0.0012745500834735,2.8924487862000414e-06,0.2269388095222843
S2_CAPACITY,2050,China,Wind,0.0015447841398551,0.0012745500834735,0.00027023405638159997,21.202309731535834
S1_NO_CN,2050,China,Solar,0.0033219670961048,0.0033146932565292,7.2738395755999295e-06,0.21944231374266993
S2_CAPACITY,2050,China,Solar,0.0039924087986421,0.0033146932565292,0.0006777155421128999,20.44579964610459
S1_NO_CN,2050,China,Biomass,47.23201833257005,47.19876138527408,0.03325694729596762,0.0704614831404108
S2_CAPACITY,2050,China,Biomass,45.80011861421065,47.19876138527408,-1.3986427710634288,-2.9633039724211967
S1_NO_CN,2050,Japan,TnD,0.1438194953114233,0.147927455512972,-0.004107960201548716,-2.7770099791843457
S2_CAPACITY,2050,Japan,TnD,0.1286678419718024,0.147927455512972,-0.019259613541169618,-13.019634167560403
S1_NO_CN,2050,Japan,Coal_Power,306.98707930628683,298.1828411111175,8.804238195169319,2.9526307289722378
S2_CAPACITY,2050,Japan,Coal_Power,259.5779969588055,298.1828411111175,-38.60484415231201,-12.946702100113788
S1_NO_CN,2050,Japan,Oil_Power,149.96860641727386,145.5676586359219,4.4009477813519595,3.023300520591002
S2_CAPACITY,2050,Japan,Oil_Power,118.40074682876586,145.5676586359219,-27.16691180715604,-18.662738730381715
S1_NO_CN,2050,Japan,Gas_Power,271.2133265398832,265.99077523559896,5.222551304284252,1.9634332429981542
S2_CAPACITY,2050,Japan,Gas_Power,271.99114815427555,265.99077523559896,6.0003729186765895,2.255857524894167
S1_NO_CN,2050,Japan,Nuclear,7.88847020660665e-05,7.604045507374028e-05,2.844246992326211e-06,3.7404392038001357
S2_CAPACITY,2050,Japan,Nuclear,8.498105483515046e-05,7.604045507374028e-05,8.940599761410179e-06,11.757688394605248
S1_NO_CN,2050,Japan,Hydro,1.9935950795481597e-05,1.920532828931914e-05,7.306225061624571e-07,3.8042698107315656
S2_CAPACITY,2050,Japan,Hydro,2.1639690207362707e-05,1.920532828931914e-05,2.4343619180435664e-06,12.6754506945732
S1_NO_CN,2050,Japan,Wind,0.0001219439387754,0.0001174897414665,4.454197308899994e-06,3.791137211898645
S2_CAPACITY,2050,Japan,Wind,0.0001319594200256,0.0001174897414665,1.4469678559100009e-05,12.31569529261903
S1_NO_CN,2050,Japan,Solar,5.2106267663023966e-05,0.0001252681531365,-7.316188547347604e-05,-58.404218184452894
S2_CAPACITY,2050,Japan,Solar,5.674282072098344e-05,0.0001252681531365,-6.852533241551655e-05,-54.70291586469474
S1_NO_CN,2050,Japan,Biomass,11.756391899040752,11.329811667810786,0.42658023122996624,3.7651131699031377
S2_CAPACITY,2050,Japan,Biomass,11.36029661412132,11.329811667810786,0.03048494631053522,0.2690684294174654
S1_NO_CN,2050,South Korea,TnD,0.0606087389297715,0.0660472613235451,-0.005438522393773605,-8.234289029990155
S2_CAPACITY,2050,South Korea,TnD,0.0509070139336387,0.0660472613235451,-0.015140247389906401,-22.923353802270487
S1_NO_CN,2050,South Korea,Coal_Power,208.3293023814656,195.1762420728881,13.153060308577494,6.7390683255729025
S2_CAPACITY,2050,South Korea,Coal_Power,150.53030255772924,195.1762420728881,-44.64593951515886,-22.874679336476795
S1_NO_CN,2050,South Korea,Oil_Power,63.95480400582157,59.45925924745247,4.4955447583691,7.56071437025464
S2_CAPACITY,2050,South Korea,Oil_Power,42.95453804862592,59.45925924745247,-16.50472119882655,-27.75803366493116
S1_NO_CN,2050,South Korea,Gas_Power,81.76248640995992,76.78159425506027,4.980892154899649,6.487091344253229
S2_CAPACITY,2050,South Korea,Gas_Power,81.25596450116862,76.78159425506027,4.47437024610835,5.827399508331345
S1_NO_CN,2050,South Korea,Nuclear,0.0001279426578013,0.0001189185721951,9.024085606199999e-06,7.588457748546558
S2_CAPACITY,2050,South Korea,Nuclear,0.000136861287609,0.0001189185721951,1.794271541389998e-05,15.088236498890039
S1_NO_CN,2050,South Korea,Hydro,3.232413187703611e-05,2.9915824242835057e-05,2.4083076342010533e-06,8.050280061321898
S2_CAPACITY,2050,South Korea,Hydro,3.5052316000023744e-05,2.9915824242835057e-05,5.136491757188687e-06,17.169815263969852
S1_NO_CN,2050,South Korea,Wind,0.0002957813613957,0.0002737477682139,2.2033593181799982e-05,8.048866781841106
S2_CAPACITY,2050,South Korea,Wind,0.0003200173500982,0.0002737477682139,4.626958188430001e-05,16.902268166857183
S1_NO_CN,2050,South Korea,Solar,0.0002908875100786,0.0011067500043786,-0.0008158624943,-73.71696327736427
S2_CAPACITY,2050,South Korea,Solar,0.0003156651868847,0.0011067500043786,-0.0007910848174939,-71.4781851695646
S1_NO_CN,2050,South Korea,Biomass,4.016730186950532,3.706709168622466,0.3100210183280665,8.363780491666695
S2_CAPACITY,2050,South Korea,Biomass,3.647334887799705,3.706709168622466,-0.05937428082276064,-1.6018057560427936
S1_NO_CN,2050,Rest of World,TnD,0.0159915703803625,0.0160123816141037,-2.081123374120253e-05,-0.12996963376685952
S2_CAPACITY,2050,Rest of World,TnD,0.0130682896486857,0.0160123816141037,-0.002944091965418002,-18.386346493421357
S1_NO_CN,2050,Rest of World,Coal_Power,29.798336356705757,29.75742491974813,0.040911436957628666,0.13748312250795036
S2_CAPACITY,2050,Rest of World,Coal_Power,22.01016398184708,29.75742491974813,-7.74726093790105,-26.034715566936306
S1_NO_CN,2050,Rest of World,Oil_Power,6.104371601010383,6.153872069615858,-0.049500468605474524,-0.8043792273466043
S2_CAPACITY,2050,Rest of World,Oil_Power,5.458006548930681,6.153872069615858,-0.6958655206851772,-11.307767090592364
S1_NO_CN,2050,Rest of World,Gas_Power,2.608231107498692,2.6289763081506243,-0.020745200651932194,-0.7890980450305229
S2_CAPACITY,2050,Rest of World,Gas_Power,1.9429961894879588,2.6289763081506243,-0.6859801186626655,-26.09305061197847
S1_NO_CN,2050,Rest of World,Nuclear,7.472780020347539e-05,7.447557068268056e-05,2.5222952079482293e-07,0.33867416990935445
S2_CAPACITY,2050,Rest of World,Nuclear,9.125860191822356e-05,7.447557068268056e-05,1.6783031235542993e-05,22.534948147024966
S1_NO_CN,2050,Rest of World,Hydro,6.689169187448534e-05,6.674130303077456e-05,1.5038884371077388e-07,0.22533099727080433
S2_CAPACITY,2050,Rest of World,Hydro,7.0543862826028e-05,6.674130303077456e-05,3.8025597952534346e-06,5.697461126133642
S1_NO_CN,2050,Rest of World,Wind,0.00133342378987,0.001329868287926,3.555501943999957e-06,0.26735745007837963
S2_CAPACITY,2050,Rest of World,Wind,0.0015227905665405,0.001329868287926,0.00019292227861450006,14.50687112145313
S1_NO_CN,2050,Rest of World,Solar,0.0043083988446062,0.0042977983800156,1.0600464590599865e-05,0.24664871762926643
S2_CAPACITY,2050,Rest of World,Solar,0.0048559455608929,0.0042977983800156,0.0005581471808773003,12.986816307452617
S1_NO_CN,2050,Rest of World,Biomass,0.0259640948941093,0.0260215448096734,-5.744991556409784e-05,-0.22077826656448576
S2_CAPACITY,2050,Rest of World,Biomass,0.0273028703518994,0.0260215448096734,0.001281325542226,4.924094828334991
S1_NO_CN,2050,Southeast Asia,TnD,0.2073745937375674,0.2079584799618764,-0.0005838862243090215,-0.28077057709599595
S2_CAPACITY,2050,Southeast Asia,TnD,0.1771976022110861,0.2079584799618764,-0.03076087775079031,-14.791836214820135
S1_NO_CN,2050,Southeast Asia,Coal_Power,614.7761700726682,617.6537343246333,-2.8775642519651683,-0.46588631980208284
S2_CAPACITY,2050,Southeast Asia,Coal_Power,375.9575706251428,617.6537343246333,-241.6961636994905,-39.13133690736453
S1_NO_CN,2050,Southeast Asia,Oil_Power,27.19864795234129,27.2725160756259,-0.0738681232846119,-0.2708518828251039
S2_CAPACITY,2050,Southeast Asia,Oil_Power,26.116857273964904,27.2725160756259,-1.1556588016609979,-4.237448420440525
S1_NO_CN,2050,Southeast Asia,Gas_Power,223.3131808550693,224.69135578486177,-1.3781749297924648,-0.613363573769186
S2_CAPACITY,2050,Southeast Asia,Gas_Power,202.63619597127425,224.69135578486177,-22.055159813587522,-9.815758036862341
S1_NO_CN,2050,Southeast Asia,Nuclear,-1.2129809839747176e-05,3.0392806572161e-05,-4.2522616411908174e-05,-139.91013403434008
S2_CAPACITY,2050,Southeast Asia,Nuclear,3.501513427440035e-05,3.0392806572161e-05,4.622327702239352e-06,15.208624090916569
S1_NO_CN,2050,Southeast Asia,Hydro,0.0001100796044482,0.0001095924711773,4.871332709000095e-07,0.4444951972220058
S2_CAPACITY,2050,Southeast Asia,Hydro,0.0001281577215882,0.0001095924711773,1.8565250410900006e-05,16.940260778374935
S1_NO_CN,2050,Southeast Asia,Wind,0.0018904588248719,0.0018833574960539,7.101328817999981e-06,0.3770568696001169
S2_CAPACITY,2050,Southeast Asia,Wind,0.0021364961641713,0.0018833574960539,0.00025313866811740014,13.440818784951253
S1_NO_CN,2050,Southeast Asia,Solar,0.0046154440840215,0.004598199740208,1.7244343813499832e-05,0.37502380905096966
S2_CAPACITY,2050,Southeast Asia,Solar,0.0051903408595635,0.004598199740208,0.0005921411193555003,12.877672846128142
S1_NO_CN,2050,Southeast Asia,Biomass,7.504030601766527,7.481557781388213,0.02247282037831333,0.3003762188968013
S2_CAPACITY,2050,Southeast Asia,Biomass,8.54669526310653,7.481557781388213,1.0651374817183168,14.236840947323127
S1_NO_CN,2050,"Central, Western and South Asia",TnD,6.951176726576011,6.983553159529979,-0.03237643295396797,-0.46360974441479064
S2_CAPACITY,2050,"Central, Western and South Asia",TnD,5.688228930754901,6.983553159529979,-1.295324228775078,-18.54821176534523
S1_NO_CN,2050,"Central, Western and South Asia",Coal_Power,401.6290301364191,401.9960012330836,-0.3669710966644857,-0.09128725050469098
S2_CAPACITY,2050,"Central, Western and South Asia",Coal_Power,304.4111417215539,401.9960012330836,-97.58485951152966,-24.275082143155057
S1_NO_CN,2050,"Central, Western and South Asia",Oil_Power,773.5938882525987,771.2246085701108,2.3692796824878997,0.30721007293590685
S2_CAPACITY,2050,"Central, Western and South Asia",Oil_Power,632.0100248414881,771.2246085701108,-139.21458372862276,-18.051107573801826
S1_NO_CN,2050,"Central, Western and South Asia",Gas_Power,1217.3077163384753,1216.4824610780536,0.8252552604217271,0.0678394705083032
S2_CAPACITY,2050,"Central, Western and South Asia",Gas_Power,1048.76664535478,1216.4824610780536,-167.71581572327364,-13.786948935921602
S1_NO_CN,2050,"Central, Western and South Asia",Nuclear,0.0003091371461183,0.0003059311043726,3.2060417457000054e-06,1.0479620083988908
S2_CAPACITY,2050,"Central, Western and South Asia",Nuclear,0.0003248152257933,0.0003059311043726,1.8884121420700037e-05,6.172671281472794
S1_NO_CN,2050,"Central, Western and South Asia",Hydro,5.920201399794236e-05,5.8581951512965154e-05,6.20062484977205e-07,1.0584531053732051
S2_CAPACITY,2050,"Central, Western and South Asia",Hydro,5.746858290219918e-05,5.8581951512965154e-05,-1.1133686107659758e-06,-1.900531788394876
S1_NO_CN,2050,"Central, Western and South Asia",Wind,0.0002678936058795,0.0003790324949006,-0.0001111388890211,-29.321731122352926
S2_CAPACITY,2050,"Central, Western and South Asia",Wind,0.0002561633148282,0.0003790324949006,-0.00012286918007240003,-32.41652938084426
S1_NO_CN,2050,"Central, Western and South Asia",Solar,0.0033142065809695,0.0032815609875368,3.26455934327001e-05,0.9948190375460455
S2_CAPACITY,2050,"Central, Western and South Asia",Solar,0.0032499695737424,0.0032815609875368,-3.159141379439987e-05,-0.962694702746115
S1_NO_CN,2050,"Central, Western and South Asia",Biomass,2.5006585744594925,2.475530057403431,0.02512851705606156,1.0150762250254686
S2_CAPACITY,2050,"Central, Western and South Asia",Biomass,2.290140864880762,2.475530057403431,-0.18538919252266872,-7.488868574559841
S1_NO_CN,2050,India,TnD,0.5906167254698605,0.5933110789213827,-0.0026943534515221357,-0.45412154723629455
S2_CAPACITY,2050,India,TnD,0.5205740841454753,0.5933110789213827,-0.07273699477590734,-12.259503885910991
S1_NO_CN,2050,India,Coal_Power,1342.70652054275,1340.5214367195574,2.185083823192599,0.16300252747466712
S2_CAPACITY,2050,India,Coal_Power,1073.2955791207337,1340.5214367195574,-267.2258575988237,-19.934471040818458
S1_NO_CN,2050,India,Oil_Power,4.353342025549872,4.3306723603407065,0.02266966520916558,0.5234675663014621
