scenario,year,region,technology,CO2_Mt
S1_NO_CN,2030,"EU, UK and EFTA",TnD,0.8455945805093679
S1_NO_CN,2030,"EU, UK and EFTA",Coal_Power,190.29271665362484
S1_NO_CN,2030,"EU, UK and EFTA",Oil_Power,36.88773547358275
S1_NO_CN,2030,"EU, UK and EFTA",Gas_Power,213.59787048581325
S1_NO_CN,2030,"EU, UK and EFTA",Nuclear,0.00020783310549
S1_NO_CN,2030,"EU, UK and EFTA",Hydro,3.8976209061935245e-05
S1_NO_CN,2030,"EU, UK and EFTA",Wind,0.0002477640014845
S1_NO_CN,2030,"EU, UK and EFTA",Solar,0.0002200275786358
S1_NO_CN,2030,"EU, UK and EFTA",Biomass,18.418795521793268
S1_NO_CN,2030,Eastern Europe,TnD,0.0264402942472012
S1_NO_CN,2030,Eastern Europe,Coal_Power,145.0376177683667
S1_NO_CN,2030,Eastern Europe,Oil_Power,14.185479767792932
S1_NO_CN,2030,Eastern Europe,Gas_Power,81.80504437137463
S1_NO_CN,2030,Eastern Europe,Nuclear,0.0001735979870149
S1_NO_CN,2030,Eastern Europe,Hydro,2.3257560751045466e-05
S1_NO_CN,2030,Eastern Europe,Wind,0.0001446864321605
S1_NO_CN,2030,Eastern Europe,Solar,0.0012247940554569
S1_NO_CN,2030,Eastern Europe,Biomass,1.8334804696224325
S1_NO_CN,2030,Russia,TnD,0.062566033772231
S1_NO_CN,2030,Russia,Coal_Power,359.7685246124196
S1_NO_CN,2030,Russia,Oil_Power,46.11707909178144
S1_NO_CN,2030,Russia,Gas_Power,741.4327043730268
S1_NO_CN,2030,Russia,Nuclear,0.0002301391256225
S1_NO_CN,2030,Russia,Hydro,3.701105982668211e-05
S1_NO_CN,2030,Russia,Wind,0.0034592638195047
S1_NO_CN,2030,Russia,Solar,0.0016429603562571
S1_NO_CN,2030,Russia,Biomass,14.906840903679628
S1_NO_CN,2030,North Africa,TnD,0.0231292707661975
S1_NO_CN,2030,North Africa,Coal_Power,29.33690022833702
S1_NO_CN,2030,North Africa,Oil_Power,58.04465729046758
S1_NO_CN,2030,North Africa,Gas_Power,205.2124334348298
S1_NO_CN,2030,North Africa,Nuclear,0.0001116514409095
S1_NO_CN,2030,North Africa,Hydro,2.219818267420795e-05
S1_NO_CN,2030,North Africa,Wind,0.0002805784577832
S1_NO_CN,2030,North Africa,Solar,0.0021909494646213
S1_NO_CN,2030,North Africa,Biomass,0.0
S1_NO_CN,2030,Sub Saharan,TnD,0.3671304500241363
S1_NO_CN,2030,Sub Saharan,Coal_Power,18.08296787893334
S1_NO_CN,2030,Sub Saharan,Oil_Power,63.80406381866185
S1_NO_CN,2030,Sub Saharan,Gas_Power,42.19705200480298
S1_NO_CN,2030,Sub Saharan,Nuclear,0.0001724524551961
S1_NO_CN,2030,Sub Saharan,Hydro,5.836099319008762e-05
S1_NO_CN,2030,Sub Saharan,Wind,0.0004959229246816
S1_NO_CN,2030,Sub Saharan,Solar,0.0019154609162762
S1_NO_CN,2030,Sub Saharan,Biomass,1.544120418114267
S1_NO_CN,2030,South Africa,TnD,0.0003479260367245
S1_NO_CN,2030,South Africa,Coal_Power,210.75808955268116
S1_NO_CN,2030,South Africa,Oil_Power,0.0179264066366407
S1_NO_CN,2030,South Africa,Gas_Power,9.683622091741866e-05
S1_NO_CN,2030,South Africa,Nuclear,0.0001038270406206
S1_NO_CN,2030,South Africa,Hydro,1.7399837277984155e-05
S1_NO_CN,2030,South Africa,Wind,0.0001497818065127
S1_NO_CN,2030,South Africa,Solar,0.0005233676954873
S1_NO_CN,2030,South Africa,Biomass,0.0014158785217668
S1_NO_CN,2050,Australia_Oceania,TnD,1.343866332427852
S1_NO_CN,2050,Australia_Oceania,Coal_Power,174.49417151507618
S1_NO_CN,2050,Australia_Oceania,Oil_Power,39.95390481512976
S1_NO_CN,2050,Australia_Oceania,Gas_Power,54.97279728867982
S1_NO_CN,2050,Australia_Oceania,Nuclear,0.0001132729434759
S1_NO_CN,2050,Australia_Oceania,Hydro,4.925161431533863e-05
S1_NO_CN,2050,Australia_Oceania,Wind,0.0005182572015731
S1_NO_CN,2050,Australia_Oceania,Solar,0.0003911519879766
S1_NO_CN,2050,Australia_Oceania,Biomass,0.7429680783947615
S1_NO_CN,2050,China,TnD,1.4026237464441451
S1_NO_CN,2050,China,Coal_Power,3973.831725155693
S1_NO_CN,2050,China,Oil_Power,183.05448975046207
S1_NO_CN,2050,China,Gas_Power,218.4892914128539
S1_NO_CN,2050,China,Nuclear,0.0002456517036135
S1_NO_CN,2050,China,Hydro,0.0001773603927105
S1_NO_CN,2050,China,Wind,0.0012774425322597
S1_NO_CN,2050,China,Solar,0.0033219670961048
S1_NO_CN,2050,China,Biomass,47.23201833257005
S1_NO_CN,2050,Japan,TnD,0.1438194953114233
S1_NO_CN,2050,Japan,Coal_Power,306.98707930628683
S1_NO_CN,2050,Japan,Oil_Power,149.96860641727386
S1_NO_CN,2050,Japan,Gas_Power,271.2133265398832
S1_NO_CN,2050,Japan,Nuclear,7.88847020660665e-05
S1_NO_CN,2050,Japan,Hydro,1.9935950795481597e-05
S1_NO_CN,2050,Japan,Wind,0.0001219439387754
S1_NO_CN,2050,Japan,Solar,5.2106267663023966e-05
S1_NO_CN,2050,Japan,Biomass,11.756391899040752
S1_NO_CN,2050,South Korea,TnD,0.0606087389297715
S1_NO_CN,2050,South Korea,Coal_Power,208.3293023814656
S1_NO_CN,2050,South Korea,Oil_Power,63.95480400582157
S1_NO_CN,2050,South Korea,Gas_Power,81.76248640995992
S1_NO_CN,2050,South Korea,Nuclear,0.0001279426578013
S1_NO_CN,2050,South Korea,Hydro,3.232413187703611e-05
S1_NO_CN,2050,South Korea,Wind,0.0002957813613957
S1_NO_CN,2050,South Korea,Solar,0.0002908875100786
S1_NO_CN,2050,South Korea,Biomass,4.016730186950532
S1_NO_CN,2050,Rest of World,TnD,0.0159915703803625
S1_NO_CN,2050,Rest of World,Coal_Power,29.798336356705757
S1_NO_CN,2050,Rest of World,Oil_Power,6.104371601010383
S1_NO_CN,2050,Rest of World,Gas_Power,2.608231107498692
S1_NO_CN,2050,Rest of World,Nuclear,7.472780020347539e-05
S1_NO_CN,2050,Rest of World,Hydro,6.689169187448534e-05
S1_NO_CN,2050,Rest of World,Wind,0.00133342378987
S1_NO_CN,2050,Rest of World,Solar,0.0043083988446062
S1_NO_CN,2050,Rest of World,Biomass,0.0259640948941093
S1_NO_CN,2050,Southeast Asia,TnD,0.2073745937375674
S1_NO_CN,2050,Southeast Asia,Coal_Power,614.7761700726682
S1_NO_CN,2050,Southeast Asia,Oil_Power,27.19864795234129
S1_NO_CN,2050,Southeast Asia,Gas_Power,223.3131808550693
S1_NO_CN,2050,Southeast Asia,Nuclear,-1.2129809839747176e-05
S1_NO_CN,2050,Southeast Asia,Hydro,0.0001100796044482
S1_NO_CN,2050,Southeast Asia,Wind,0.0018904588248719
S1_NO_CN,2050,Southeast Asia,Solar,0.0046154440840215
S1_NO_CN,2050,Southeast Asia,Biomass,7.504030601766527
S1_NO_CN,2050,"Central, Western and South Asia",TnD,6.951176726576011
S1_NO_CN,2050,"Central, Western and South Asia",Coal_Power,401.6290301364191
S1_NO_CN,2050,"Central, Western and South Asia",Oil_Power,773.5938882525987
S1_NO_CN,2050,"Central, Western and South Asia",Gas_Power,1217.3077163384753
S1_NO_CN,2050,"Central, Western and South Asia",Nuclear,0.0003091371461183
S1_NO_CN,2050,"Central, Western and South Asia",Hydro,5.920201399794236e-05
S1_NO_CN,2050,"Central, Western and South Asia",Wind,0.0002678936058795
S1_NO_CN,2050,"Central, Western and South Asia",Solar,0.0033142065809695
S1_NO_CN,2050,"Central, Western and South Asia",Biomass,2.5006585744594925
S1_NO_CN,2050,India,TnD,0.5906167254698605
S1_NO_CN,2050,India,Coal_Power,1342.70652054275
S1_NO_CN,2050,India,Oil_Power,4.353342025549872
S1_NO_CN,2050,India,Gas_Power,61.3610469102287
S1_NO_CN,2050,India,Nuclear,0.0001727514563353
S1_NO_CN,2050,India,Hydro,3.970987670292698e-05
S1_NO_CN,2050,India,Wind,0.000273559093171
S1_NO_CN,2050,India,Solar,0.0005949273620691
S1_NO_CN,2050,India,Biomass,3.182124259325623
S1_NO_CN,2050,Canada,TnD,0.0511473163777577
S1_NO_CN,2050,Canada,Coal_Power,111.1848939687368
S1_NO_CN,2050,Canada,Oil_Power,16.110062385059862
S1_NO_CN,2050,Canada,Gas_Power,90.14100885133236
S1_NO_CN,2050,Canada,Nuclear,0.0003799535411926
S1_NO_CN,2050,Canada,Hydro,8.339098850887405e-05
S1_NO_CN,2050,Canada,Wind,0.0003731640259953
S1_NO_CN,2050,Canada,Solar,0.0019329279590713
S1_NO_CN,2050,Canada,Biomass,2.7593123477218406
S1_NO_CN,2050,United States,TnD,0.0728233539251402
S1_NO_CN,2050,United States,Coal_Power,1603.0270100791688
S1_NO_CN,2050,United States,Oil_Power,29.539355332275125
S1_NO_CN,2050,United States,Gas_Power,675.6568066851025
S1_NO_CN,2050,United States,Nuclear,0.0002436381697414
S1_NO_CN,2050,United States,Hydro,3.718490850109703e-05
S1_NO_CN,2050,United States,Wind,0.0002614786694211
S1_NO_CN,2050,United States,Solar,0.0006379041433508
S1_NO_CN,2050,United States,Biomass,10.532651828849705
S1_NO_CN,2050,Rest of America,TnD,1.4618728235108005
S1_NO_CN,2050,Rest of America,Coal_Power,131.73807072655268
S1_NO_CN,2050,Rest of America,Oil_Power,309.4938950993073
S1_NO_CN,2050,Rest of America,Gas_Power,266.32158747009765
S1_NO_CN,2050,Rest of America,Nuclear,0.0002661324701473
S1_NO_CN,2050,Rest of America,Hydro,3.243868794804384e-05
S1_NO_CN,2050,Rest of America,Wind,0.0003461575506074
S1_NO_CN,2050,Rest of America,Solar,0.0022045500903405
S1_NO_CN,2050,Rest of America,Biomass,8.138584796122261
S1_NO_CN,2050,Brazil,TnD,0.0050174082952165
S1_NO_CN,2050,Brazil,Coal_Power,84.75752331692341
S1_NO_CN,2050,Brazil,Oil_Power,78.26019154144898
S1_NO_CN,2050,Brazil,Gas_Power,95.58895081345972
S1_NO_CN,2050,Brazil,Nuclear,0.0003281435217696
S1_NO_CN,2050,Brazil,Hydro,3.274381453679614e-05
S1_NO_CN,2050,Brazil,Wind,0.0003097493487943
S1_NO_CN,2050,Brazil,Solar,0.0021061614578975
S1_NO_CN,2050,Brazil,Biomass,18.137523471171107
S1_NO_CN,2050,"EU, UK and EFTA",TnD,1.0335708004794533
S1_NO_CN,2050,"EU, UK and EFTA",Coal_Power,264.4414024308533
S1_NO_CN,2050,"EU, UK and EFTA",Oil_Power,61.90193190076575
S1_NO_CN,2050,"EU, UK and EFTA",Gas_Power,299.03288177261373
S1_NO_CN,2050,"EU, UK and EFTA",Nuclear,0.0002578935503254
S1_NO_CN,2050,"EU, UK and EFTA",Hydro,4.201085116443274e-05
S1_NO_CN,2050,"EU, UK and EFTA",Wind,0.0002467762305192
S1_NO_CN,2050,"EU, UK and EFTA",Solar,0.0002174081977696
S1_NO_CN,2050,"EU, UK and EFTA",Biomass,25.75798407871807
S1_NO_CN,2050,Eastern Europe,TnD,0.0377212792163932
S1_NO_CN,2050,Eastern Europe,Coal_Power,185.25660223155413
S1_NO_CN,2050,Eastern Europe,Oil_Power,31.375142354035148
S1_NO_CN,2050,Eastern Europe,Gas_Power,112.86916191664656
S1_NO_CN,2050,Eastern Europe,Nuclear,0.0002155612678792
S1_NO_CN,2050,Eastern Europe,Hydro,2.431992691232493e-05
S1_NO_CN,2050,Eastern Europe,Wind,0.0001329051480434
S1_NO_CN,2050,Eastern Europe,Solar,0.0012802170117136
S1_NO_CN,2050,Eastern Europe,Biomass,2.9493870288399333
S1_NO_CN,2050,Russia,TnD,0.0768043090223447
S1_NO_CN,2050,Russia,Coal_Power,417.6479487375545
S1_NO_CN,2050,Russia,Oil_Power,57.63322612851565
S1_NO_CN,2050,Russia,Gas_Power,822.824133457686
S1_NO_CN,2050,Russia,Nuclear,0.0002565726607329
S1_NO_CN,2050,Russia,Hydro,3.895517816676352e-05
S1_NO_CN,2050,Russia,Wind,0.0034016601470527
S1_NO_CN,2050,Russia,Solar,0.0017161839846314
S1_NO_CN,2050,Russia,Biomass,19.665297621649486
S1_NO_CN,2050,North Africa,TnD,0.029695008856141
S1_NO_CN,2050,North Africa,Coal_Power,34.93446036401965
S1_NO_CN,2050,North Africa,Oil_Power,113.56739435783132
S1_NO_CN,2050,North Africa,Gas_Power,235.86829225496552
S1_NO_CN,2050,North Africa,Nuclear,4.698512031131708e-05
S1_NO_CN,2050,North Africa,Hydro,6.588737974935487e-05
S1_NO_CN,2050,North Africa,Wind,0.0006146453813064
S1_NO_CN,2050,North Africa,Solar,0.0044188738462379
S1_NO_CN,2050,North Africa,Biomass,0.0
S1_NO_CN,2050,Sub Saharan,TnD,0.7174515123570492
S1_NO_CN,2050,Sub Saharan,Coal_Power,29.5082593742988
S1_NO_CN,2050,Sub Saharan,Oil_Power,161.99259894190524
S1_NO_CN,2050,Sub Saharan,Gas_Power,65.04982484458824
S1_NO_CN,2050,Sub Saharan,Nuclear,9.66973938654456e-05
S1_NO_CN,2050,Sub Saharan,Hydro,0.0001104018002952
S1_NO_CN,2050,Sub Saharan,Wind,0.0008164277612331
S1_NO_CN,2050,Sub Saharan,Solar,0.0029923846842307
S1_NO_CN,2050,Sub Saharan,Biomass,3.3876381891479235
S1_NO_CN,2050,South Africa,TnD,0.0005260839083856
S1_NO_CN,2050,South Africa,Coal_Power,306.59301552723286
S1_NO_CN,2050,South Africa,Oil_Power,0.0471758947872171
S1_NO_CN,2050,South Africa,Gas_Power,7.006241935275472e-05
S1_NO_CN,2050,South Africa,Nuclear,0.0001543709847407
S1_NO_CN,2050,South Africa,Hydro,2.1100951747517045e-05
S1_NO_CN,2050,South Africa,Wind,0.0001656403604452
S1_NO_CN,2050,South Africa,Solar,0.0006638078790394
S1_NO_CN,2050,South Africa,Biomass,0.0026612306309847
S2_CAPACITY,2030,Australia_Oceania,TnD,0.8210788070670721
S2_CAPACITY,2030,Australia_Oceania,Coal_Power,105.42237106373013
S2_CAPACITY,2030,Australia_Oceania,Oil_Power,16.663186855091336
S2_CAPACITY,2030,Australia_Oceania,Gas_Power,39.90808599756478
S2_CAPACITY,2030,Australia_Oceania,Nuclear,0.0001741465979474
S2_CAPACITY,2030,Australia_Oceania,Hydro,4.540609530291632e-05
S2_CAPACITY,2030,Australia_Oceania,Wind,0.0005322158196083
S2_CAPACITY,2030,Australia_Oceania,Solar,0.0004060718815876
S2_CAPACITY,2030,Australia_Oceania,Biomass,0.4652170535931083
S2_CAPACITY,2030,China,TnD,1.2750229318211554
S2_CAPACITY,2030,China,Coal_Power,3297.2928503156154
S2_CAPACITY,2030,China,Oil_Power,133.25123127245078
S2_CAPACITY,2030,China,Gas_Power,217.8916983882611
S2_CAPACITY,2030,China,Nuclear,0.0003460683097353
S2_CAPACITY,2030,China,Hydro,0.0001118388716591
S2_CAPACITY,2030,China,Wind,0.001310435906031
S2_CAPACITY,2030,China,Solar,0.0032273993010787
S2_CAPACITY,2030,China,Biomass,38.72600548889206
S2_CAPACITY,2030,Japan,TnD,0.1061041547432767
S2_CAPACITY,2030,Japan,Coal_Power,256.81649239086573
S2_CAPACITY,2030,Japan,Oil_Power,77.82042447185256
S2_CAPACITY,2030,Japan,Gas_Power,220.5703557499301
S2_CAPACITY,2030,Japan,Nuclear,0.0001105317120444
S2_CAPACITY,2030,Japan,Hydro,2.880995575243217e-05
S2_CAPACITY,2030,Japan,Wind,0.0001820915788623
S2_CAPACITY,2030,Japan,Solar,7.71728279351568e-05
S2_CAPACITY,2030,Japan,Biomass,10.983424191240646
S2_CAPACITY,2030,South Korea,TnD,0.0409189731508084
S2_CAPACITY,2030,South Korea,Coal_Power,130.66913151850136
S2_CAPACITY,2030,South Korea,Oil_Power,28.00074632683059
S2_CAPACITY,2030,South Korea,Gas_Power,65.51942654339612
S2_CAPACITY,2030,South Korea,Nuclear,0.0001364053771026
S2_CAPACITY,2030,South Korea,Hydro,2.8498874959676957e-05
S2_CAPACITY,2030,South Korea,Wind,0.0002912373780207
S2_CAPACITY,2030,South Korea,Solar,0.0002584817923518
S2_CAPACITY,2030,South Korea,Biomass,2.7294721476719443
S2_CAPACITY,2030,Rest of World,TnD,0.008894052874148
S2_CAPACITY,2030,Rest of World,Coal_Power,16.718623663988105
S2_CAPACITY,2030,Rest of World,Oil_Power,2.914376894842521
S2_CAPACITY,2030,Rest of World,Gas_Power,0.8511707485638421
S2_CAPACITY,2030,Rest of World,Nuclear,0.0001775267401051
S2_CAPACITY,2030,Rest of World,Hydro,4.59280116431163e-05
S2_CAPACITY,2030,Rest of World,Wind,0.0013444341955458
S2_CAPACITY,2030,Rest of World,Solar,0.0040976322303492
S2_CAPACITY,2030,Rest of World,Biomass,0.0152739728448107
S2_CAPACITY,2030,Southeast Asia,TnD,0.1697790098283038
S2_CAPACITY,2030,Southeast Asia,Coal_Power,392.1809265550329
S2_CAPACITY,2030,Southeast Asia,Oil_Power,23.47555720814384
S2_CAPACITY,2030,Southeast Asia,Gas_Power,218.14325747168525
S2_CAPACITY,2030,Southeast Asia,Nuclear,0.0001584164419064
S2_CAPACITY,2030,Southeast Asia,Hydro,6.185759876015154e-05
S2_CAPACITY,2030,Southeast Asia,Wind,0.0012811952426428
S2_CAPACITY,2030,Southeast Asia,Solar,0.0035089502113635
S2_CAPACITY,2030,Southeast Asia,Biomass,4.7872298494269465
S2_CAPACITY,2030,"Central, Western and South Asia",TnD,3.932089820852209
S2_CAPACITY,2030,"Central, Western and South Asia",Coal_Power,221.59073343660117
S2_CAPACITY,2030,"Central, Western and South Asia",Oil_Power,375.79895841664313
S2_CAPACITY,2030,"Central, Western and South Asia",Gas_Power,750.0137494478955
S2_CAPACITY,2030,"Central, Western and South Asia",Nuclear,0.0002060197465703
S2_CAPACITY,2030,"Central, Western and South Asia",Hydro,4.117658052505231e-05
S2_CAPACITY,2030,"Central, Western and South Asia",Wind,0.0002149460552509
S2_CAPACITY,2030,"Central, Western and South Asia",Solar,0.0027721349119615
S2_CAPACITY,2030,"Central, Western and South Asia",Biomass,1.2163626648375527
S2_CAPACITY,2030,India,TnD,0.9229992998483424
S2_CAPACITY,2030,India,Coal_Power,1444.7413591445525
S2_CAPACITY,2030,India,Oil_Power,5.092398352851604
S2_CAPACITY,2030,India,Gas_Power,75.43359748913043
S2_CAPACITY,2030,India,Nuclear,0.0002242661590298
S2_CAPACITY,2030,India,Hydro,3.9887048329005145e-05
S2_CAPACITY,2030,India,Wind,0.0001488103888277
S2_CAPACITY,2030,India,Solar,0.000245363017629
S2_CAPACITY,2030,India,Biomass,3.3937890837706592
S2_CAPACITY,2030,Canada,TnD,0.035501641698852
S2_CAPACITY,2030,Canada,Coal_Power,60.87617871009907
S2_CAPACITY,2030,Canada,Oil_Power,7.561040005176419
S2_CAPACITY,2030,Canada,Gas_Power,60.47313346783958
S2_CAPACITY,2030,Canada,Nuclear,0.000310177899879
S2_CAPACITY,2030,Canada,Hydro,6.93803718462455e-05
S2_CAPACITY,2030,Canada,Wind,0.0003477612778396
S2_CAPACITY,2030,Canada,Solar,0.0017242374168957
S2_CAPACITY,2030,Canada,Biomass,1.7455628022889529
S2_CAPACITY,2030,United States,TnD,0.051276656844615
S2_CAPACITY,2030,United States,Coal_Power,1123.142242542974
S2_CAPACITY,2030,United States,Oil_Power,13.7771199335245
S2_CAPACITY,2030,United States,Gas_Power,450.2088716150072
S2_CAPACITY,2030,United States,Nuclear,0.0002029322782428
S2_CAPACITY,2030,United States,Hydro,3.415323076323608e-05
S2_CAPACITY,2030,United States,Wind,0.0002524951613032
S2_CAPACITY,2030,United States,Solar,0.0006165949561361
S2_CAPACITY,2030,United States,Biomass,6.374201663678768
S2_CAPACITY,2030,Rest of America,TnD,1.0078464558003843
S2_CAPACITY,2030,Rest of America,Coal_Power,59.485595405334166
S2_CAPACITY,2030,Rest of America,Oil_Power,137.90347964784996
S2_CAPACITY,2030,Rest of America,Gas_Power,194.91973620847492
S2_CAPACITY,2030,Rest of America,Nuclear,0.0001863243792001
S2_CAPACITY,2030,Rest of America,Hydro,3.275076295105006e-05
S2_CAPACITY,2030,Rest of America,Wind,0.0003952619781067
S2_CAPACITY,2030,Rest of America,Solar,0.0022859154333589
S2_CAPACITY,2030,Rest of America,Biomass,4.65732540437988
S2_CAPACITY,2030,Brazil,TnD,0.0034704383138717
S2_CAPACITY,2030,Brazil,Coal_Power,33.39123602436175
S2_CAPACITY,2030,Brazil,Oil_Power,29.080627428050057
S2_CAPACITY,2030,Brazil,Gas_Power,71.39752068608927
S2_CAPACITY,2030,Brazil,Nuclear,0.0002270333232454
S2_CAPACITY,2030,Brazil,Hydro,3.118061245582761e-05
S2_CAPACITY,2030,Brazil,Wind,0.0003410431925668
S2_CAPACITY,2030,Brazil,Solar,0.0023724839539964
S2_CAPACITY,2030,Brazil,Biomass,8.877072011769087
S2_CAPACITY,2030,"EU, UK and EFTA",TnD,0.8114369884337029
S2_CAPACITY,2030,"EU, UK and EFTA",Coal_Power,157.19607885929403
S2_CAPACITY,2030,"EU, UK and EFTA",Oil_Power,31.566912919854307
S2_CAPACITY,2030,"EU, UK and EFTA",Gas_Power,191.58537477021528
S2_CAPACITY,2030,"EU, UK and EFTA",Nuclear,0.0002097998515943
S2_CAPACITY,2030,"EU, UK and EFTA",Hydro,3.9392519125238095e-05
S2_CAPACITY,2030,"EU, UK and EFTA",Wind,0.0002506593999809
S2_CAPACITY,2030,"EU, UK and EFTA",Solar,0.0002226984379408
S2_CAPACITY,2030,"EU, UK and EFTA",Biomass,17.88287789057087
S2_CAPACITY,2030,Eastern Europe,TnD,0.022349542563519
S2_CAPACITY,2030,Eastern Europe,Coal_Power,103.601042276845
S2_CAPACITY,2030,Eastern Europe,Oil_Power,11.016727887579584
S2_CAPACITY,2030,Eastern Europe,Gas_Power,68.98756037536427
S2_CAPACITY,2030,Eastern Europe,Nuclear,0.000185399073316
S2_CAPACITY,2030,Eastern Europe,Hydro,2.4711192415537277e-05
S2_CAPACITY,2030,Eastern Europe,Wind,0.0001543412227451
S2_CAPACITY,2030,Eastern Europe,Solar,0.0013054932107422
S2_CAPACITY,2030,Eastern Europe,Biomass,1.82028166007489
S2_CAPACITY,2030,Russia,TnD,0.0499617960972893
S2_CAPACITY,2030,Russia,Coal_Power,243.60354089683392
S2_CAPACITY,2030,Russia,Oil_Power,39.86863257744904
S2_CAPACITY,2030,Russia,Gas_Power,575.1553745696356
S2_CAPACITY,2030,Russia,Nuclear,0.0002463451250651
S2_CAPACITY,2030,Russia,Hydro,3.9251221336865815e-05
S2_CAPACITY,2030,Russia,Wind,0.0036544968795303
S2_CAPACITY,2030,Russia,Solar,0.0017269074813732
S2_CAPACITY,2030,Russia,Biomass,15.115835185749882
S2_CAPACITY,2030,North Africa,TnD,0.0200722906199616
S2_CAPACITY,2030,North Africa,Coal_Power,21.41003266353766
S2_CAPACITY,2030,North Africa,Oil_Power,42.02838837558208
S2_CAPACITY,2030,North Africa,Gas_Power,186.8874050524684
S2_CAPACITY,2030,North Africa,Nuclear,0.0001100150540458
S2_CAPACITY,2030,North Africa,Hydro,2.534372248892948e-05
S2_CAPACITY,2030,North Africa,Wind,0.000318001359474
S2_CAPACITY,2030,North Africa,Solar,0.0024720888877748
S2_CAPACITY,2030,North Africa,Biomass,0.0
S2_CAPACITY,2030,Sub Saharan,TnD,0.3399463622034979
S2_CAPACITY,2030,Sub Saharan,Coal_Power,14.648167447087058
S2_CAPACITY,2030,Sub Saharan,Oil_Power,58.28928840302503
S2_CAPACITY,2030,Sub Saharan,Gas_Power,36.4388721846784
S2_CAPACITY,2030,Sub Saharan,Nuclear,0.00016589189166
S2_CAPACITY,2030,Sub Saharan,Hydro,6.484694069626257e-05
S2_CAPACITY,2030,Sub Saharan,Wind,0.0005499026048523
S2_CAPACITY,2030,Sub Saharan,Solar,0.0021050813536655
S2_CAPACITY,2030,Sub Saharan,Biomass,1.6228897096287445
S2_CAPACITY,2030,South Africa,TnD,0.0003058951563783
S2_CAPACITY,2030,South Africa,Coal_Power,157.37846484327866
S2_CAPACITY,2030,South Africa,Oil_Power,0.0211395919587057
S2_CAPACITY,2030,South Africa,Gas_Power,9.919246119061189e-05
S2_CAPACITY,2030,South Africa,Nuclear,0.0001117285481819
S2_CAPACITY,2030,South Africa,Hydro,1.8854531025540773e-05
S2_CAPACITY,2030,South Africa,Wind,0.0001619066784033
S2_CAPACITY,2030,South Africa,Solar,0.0005619578095195
S2_CAPACITY,2030,South Africa,Biomass,0.0016795007380656
S2_CAPACITY,2050,Australia_Oceania,TnD,1.187437699405056
S2_CAPACITY,2050,Australia_Oceania,Coal_Power,140.9135232224155
S2_CAPACITY,2050,Australia_Oceania,Oil_Power,35.49941365040424
S2_CAPACITY,2050,Australia_Oceania,Gas_Power,54.356621812387566
S2_CAPACITY,2050,Australia_Oceania,Nuclear,0.0001259211654452
S2_CAPACITY,2050,Australia_Oceania,Hydro,5.69320514787804e-05
S2_CAPACITY,2050,Australia_Oceania,Wind,0.0006035299790839
S2_CAPACITY,2050,Australia_Oceania,Solar,0.0004575832806516
S2_CAPACITY,2050,Australia_Oceania,Biomass,0.7976381157429714
S2_CAPACITY,2050,China,TnD,1.1781911484023158
S2_CAPACITY,2050,China,Coal_Power,2461.842978882456
S2_CAPACITY,2050,China,Oil_Power,130.9645455059441
S2_CAPACITY,2050,China,Gas_Power,203.4877986200631
S2_CAPACITY,2050,China,Nuclear,0.0003116239725719
S2_CAPACITY,2050,China,Hydro,0.00020661564765
S2_CAPACITY,2050,China,Wind,0.0015447841398551
S2_CAPACITY,2050,China,Solar,0.0039924087986421
S2_CAPACITY,2050,China,Biomass,45.80011861421065
S2_CAPACITY,2050,Japan,TnD,0.1286678419718024
S2_CAPACITY,2050,Japan,Coal_Power,259.5779969588055
S2_CAPACITY,2050,Japan,Oil_Power,118.40074682876586
S2_CAPACITY,2050,Japan,Gas_Power,271.99114815427555
S2_CAPACITY,2050,Japan,Nuclear,8.498105483515046e-05
S2_CAPACITY,2050,Japan,Hydro,2.1639690207362707e-05
S2_CAPACITY,2050,Japan,Wind,0.0001319594200256
S2_CAPACITY,2050,Japan,Solar,5.674282072098344e-05
S2_CAPACITY,2050,Japan,Biomass,11.36029661412132
S2_CAPACITY,2050,South Korea,TnD,0.0509070139336387
S2_CAPACITY,2050,South Korea,Coal_Power,150.53030255772924
S2_CAPACITY,2050,South Korea,Oil_Power,42.95453804862592
S2_CAPACITY,2050,South Korea,Gas_Power,81.25596450116862
S2_CAPACITY,2050,South Korea,Nuclear,0.000136861287609
S2_CAPACITY,2050,South Korea,Hydro,3.5052316000023744e-05
S2_CAPACITY,2050,South Korea,Wind,0.0003200173500982
S2_CAPACITY,2050,South Korea,Solar,0.0003156651868847
S2_CAPACITY,2050,South Korea,Biomass,3.647334887799705
S2_CAPACITY,2050,Rest of World,TnD,0.0130682896486857
S2_CAPACITY,2050,Rest of World,Coal_Power,22.01016398184708
S2_CAPACITY,2050,Rest of World,Oil_Power,5.458006548930681
S2_CAPACITY,2050,Rest of World,Gas_Power,1.9429961894879588
S2_CAPACITY,2050,Rest of World,Nuclear,9.125860191822356e-05
S2_CAPACITY,2050,Rest of World,Hydro,7.0543862826028e-05
S2_CAPACITY,2050,Rest of World,Wind,0.0015227905665405
S2_CAPACITY,2050,Rest of World,Solar,0.0048559455608929
S2_CAPACITY,2050,Rest of World,Biomass,0.0273028703518994
S2_CAPACITY,2050,Southeast Asia,TnD,0.1771976022110861
S2_CAPACITY,2050,Southeast Asia,Coal_Power,375.9575706251428
