region,year,scenario,outcome,baseline,counterfactual,deviation,deviation_pct_baseline
North Africa,2050,S2_CAPACITY,exports_FOB,858.0750351805943,798.9575729852943,-59.11746219530005,-6.889544593598148
Sub Saharan,2050,S1_NO_CN,exports_FOB,1579.9267571900484,1582.3064902964422,2.3797331063938145,0.15062300170333515
Sub Saharan,2050,S2_CAPACITY,exports_FOB,1579.9267571900484,1477.9895353201775,-101.93722186987088,-6.452021994435335
South Africa,2050,S1_NO_CN,exports_FOB,626.1189149752371,626.2523350273666,0.1334200521295088,0.02130905949946993
South Africa,2050,S2_CAPACITY,exports_FOB,626.1189149752371,591.0284386240038,-35.09047635123329,-5.604442784262654
Australia_Oceania,2025,S1_NO_CN,imports_CIF,697.4725340337636,698.9879014528277,1.5153674190640913,0.21726553306696011
Australia_Oceania,2025,S2_CAPACITY,imports_CIF,697.4725340337636,642.7645295907014,-54.70800444306224,-7.843750366292403
China,2025,S1_NO_CN,imports_CIF,5152.309537060229,5151.581097357788,-0.7284397024404825,-0.014138119947974067
China,2025,S2_CAPACITY,imports_CIF,5152.309537060229,4964.262712593712,-188.04682446651623,-3.649757902041941
Japan,2025,S1_NO_CN,imports_CIF,1449.3955378601797,1449.959396108627,0.5638582484473318,0.038902993262956084
Japan,2025,S2_CAPACITY,imports_CIF,1449.3955378601797,1415.3245852057455,-34.07095265443422,-2.3507008104036937
South Korea,2025,S1_NO_CN,imports_CIF,1013.7533601301517,1014.8012931937074,1.0479330635556607,0.10337159952013583
South Korea,2025,S2_CAPACITY,imports_CIF,1013.7533601301517,984.4426739036606,-29.310686226491043,-2.8913034845801118
Rest of World,2025,S1_NO_CN,imports_CIF,49.7001835200772,49.707143685582174,0.006960165504970917,0.014004305441164506
Rest of World,2025,S2_CAPACITY,imports_CIF,49.7001835200772,45.92506630647337,-3.775117213603835,-7.595781235050801
Southeast Asia,2025,S1_NO_CN,imports_CIF,2611.060322009988,2611.3886742132963,0.32835220330844095,0.01257543537162237
Southeast Asia,2025,S2_CAPACITY,imports_CIF,2611.060322009988,2513.234727816393,-97.82559419359495,-3.7465849934209503
"Central, Western and South Asia",2025,S1_NO_CN,imports_CIF,2612.073948486749,2619.3605148970764,7.286566410327396,0.2789571257945709
"Central, Western and South Asia",2025,S2_CAPACITY,imports_CIF,2612.073948486749,2393.1021264936867,-218.97182199306235,-8.383063661728226
India,2025,S1_NO_CN,imports_CIF,999.9628871754176,1000.199447698594,0.23656052317642207,0.023656930293146337
India,2025,S2_CAPACITY,imports_CIF,999.9628871754176,955.0587755166715,-44.90411165874605,-4.490577823901656
Canada,2025,S1_NO_CN,imports_CIF,879.0845798575438,879.6240593085589,0.5394794510151542,0.061368321476253984
Canada,2025,S2_CAPACITY,imports_CIF,879.0845798575438,845.1843226532839,-33.9002572042599,-3.8563134857573615
United States,2025,S1_NO_CN,imports_CIF,4896.965611848249,4897.554628036711,0.5890161884617555,0.012028187149949061
United States,2025,S2_CAPACITY,imports_CIF,4896.965611848249,4771.78681108073,-125.17880076751862,-2.556252395660028
Rest of America,2025,S1_NO_CN,imports_CIF,1721.7075891364852,1722.8114473678834,1.103858231398135,0.06411415262168707
Rest of America,2025,S2_CAPACITY,imports_CIF,1721.7075891364852,1660.2481759119376,-61.45941322454769,-3.5696777787552403
Brazil,2025,S1_NO_CN,imports_CIF,449.4820632526455,449.6511553834561,0.16909213081061125,0.03761932780742971
Brazil,2025,S2_CAPACITY,imports_CIF,449.4820632526455,427.36123992982044,-22.12082332282506,-4.921402905991236
"EU, UK and EFTA",2025,S1_NO_CN,imports_CIF,12292.956003151512,12281.076102551842,-11.879900599669782,-0.0966399017178957
"EU, UK and EFTA",2025,S2_CAPACITY,imports_CIF,12292.956003151512,12018.477823198911,-274.47817995260084,-2.232808609111052
Eastern Europe,2025,S1_NO_CN,imports_CIF,289.9744903220314,290.18106299585935,0.20657267382796363,0.0712382229204211
Eastern Europe,2025,S2_CAPACITY,imports_CIF,289.9744903220314,276.563143714988,-13.411346607043413,-4.625009114473977
Russia,2025,S1_NO_CN,imports_CIF,509.8800977741153,514.3649032365165,4.484805462401198,0.8795804115476645
Russia,2025,S2_CAPACITY,imports_CIF,509.8800977741153,446.36169798684153,-63.51839978727378,-12.457516985770525
North Africa,2025,S1_NO_CN,imports_CIF,397.7542933382402,399.7595515954925,2.005258257252308,0.5041449685992672
North Africa,2025,S2_CAPACITY,imports_CIF,397.7542933382402,372.8255361489854,-24.92875718925478,-6.267376017499326
Sub Saharan,2025,S1_NO_CN,imports_CIF,614.6156135280352,615.7393034968428,1.1236899688076392,0.18282808703107947
Sub Saharan,2025,S2_CAPACITY,imports_CIF,614.6156135280352,577.1674778949238,-37.448135633111406,-6.092935943841466
South Africa,2025,S1_NO_CN,imports_CIF,183.80635664447934,183.92045475248278,0.11409810800344644,0.06207516980717729
South Africa,2025,S2_CAPACITY,imports_CIF,183.80635664447934,172.9807427564185,-10.825613888060843,-5.889684168540421
Australia_Oceania,2030,S1_NO_CN,imports_CIF,879.2805936954925,882.0007962894073,2.7202025939147916,0.309366840735352
Australia_Oceania,2030,S2_CAPACITY,imports_CIF,879.2805936954925,808.5603144980081,-70.72027919748439,-8.042970549396184
China,2030,S1_NO_CN,imports_CIF,6407.234118878595,6405.274057867777,-1.9600610108182082,-0.030591374912350814
China,2030,S2_CAPACITY,imports_CIF,6407.234118878595,6144.214964568032,-263.01915431056295,-4.105034238339913
Japan,2030,S1_NO_CN,imports_CIF,1701.4020005388904,1702.385631491311,0.9836309524205262,0.05781296554894009
Japan,2030,S2_CAPACITY,imports_CIF,1701.4020005388904,1656.0314000662786,-45.37060047261184,-2.666659640592962
South Korea,2030,S1_NO_CN,imports_CIF,1240.3574458886267,1242.1633085178007,1.8058626291740438,0.14559211420545579
South Korea,2030,S2_CAPACITY,imports_CIF,1240.3574458886267,1200.469698516584,-39.88774737204267,-3.215826817040307
Rest of World,2030,S1_NO_CN,imports_CIF,60.85315385830158,60.855805919090045,0.002652060788463473,0.004358132028191796
Rest of World,2030,S2_CAPACITY,imports_CIF,60.85315385830158,56.072810335124515,-4.780343523177066,-7.855539475091532
Southeast Asia,2030,S1_NO_CN,imports_CIF,3255.098477794899,3255.507197536286,0.4087197413873582,0.012556294200482598
Southeast Asia,2030,S2_CAPACITY,imports_CIF,3255.098477794899,3121.4198092781485,-133.67866851675035,-4.106747289787321
"Central, Western and South Asia",2030,S1_NO_CN,imports_CIF,3177.510351039932,3190.4718365807016,12.961485540769445,0.4079132436666154
"Central, Western and South Asia",2030,S2_CAPACITY,imports_CIF,3177.510351039932,2889.9485208656406,-287.5618301742916,-9.049910099590349
India,2030,S1_NO_CN,imports_CIF,1314.5940453380404,1315.057861513489,0.46381617544852816,0.0352820840086234
India,2030,S2_CAPACITY,imports_CIF,1314.5940453380404,1251.5022739643227,-63.09177137371762,-4.799334942787903
Canada,2030,S1_NO_CN,imports_CIF,1063.2966214684773,1064.250388132099,0.9537666636217637,0.08969902136099651
Canada,2030,S2_CAPACITY,imports_CIF,1063.2966214684773,1017.8309660227816,-45.46565544569569,-4.275914596898168
United States,2030,S1_NO_CN,imports_CIF,5858.858316506139,5859.44996351652,0.5916470103811662,0.010098332788050555
United States,2030,S2_CAPACITY,imports_CIF,5858.858316506139,5685.82461572497,-173.0337007811695,-2.9533689233221825
Rest of America,2030,S1_NO_CN,imports_CIF,2095.3182131480385,2097.322482603819,2.004269455780559,0.0956546572832636
Rest of America,2030,S2_CAPACITY,imports_CIF,2095.3182131480385,2011.525428761984,-83.79278438605456,-3.9990481569939194
Brazil,2030,S1_NO_CN,imports_CIF,601.4446824413528,601.7295779146071,0.2848954732543234,0.0473685247490909
Brazil,2030,S2_CAPACITY,imports_CIF,601.4446824413528,567.5409136805184,-33.903768760834396,-5.637055202352773
"EU, UK and EFTA",2030,S1_NO_CN,imports_CIF,14478.012590652976,14449.249064250214,-28.763526402761272,-0.1986704060564987
"EU, UK and EFTA",2030,S2_CAPACITY,imports_CIF,14478.012590652976,14082.875916698262,-395.13667395471384,-2.7292190242313685
Eastern Europe,2030,S1_NO_CN,imports_CIF,348.06045484563765,348.5390802038829,0.4786253582452673,0.13751213376352514
Eastern Europe,2030,S2_CAPACITY,imports_CIF,348.06045484563765,331.0436181010782,-17.01683674455944,-4.889046287118796
Russia,2030,S1_NO_CN,imports_CIF,600.0876298580857,607.0920618513779,7.004431993292201,1.167234857840458
Russia,2030,S2_CAPACITY,imports_CIF,600.0876298580857,525.6427152154296,-74.44491464265616,-12.405673928033075
North Africa,2030,S1_NO_CN,imports_CIF,491.9692867271163,494.7688364849221,2.799549757805778,0.5690497015433855
North Africa,2030,S2_CAPACITY,imports_CIF,491.9692867271163,462.30104536309244,-29.668241364023856,-6.030506815048422
Sub Saharan,2030,S1_NO_CN,imports_CIF,748.6484334612352,750.5180547153516,1.869621254116396,0.24973287467824568
Sub Saharan,2030,S2_CAPACITY,imports_CIF,748.6484334612352,699.9032621552562,-48.74517130597894,-6.511089735487032
South Africa,2030,S1_NO_CN,imports_CIF,230.31966595891188,230.5024573640073,0.18279140509542913,0.07936421943579859
South Africa,2030,S2_CAPACITY,imports_CIF,230.31966595891188,215.63603691504096,-14.683629043870923,-6.37532578155546
Australia_Oceania,2035,S1_NO_CN,imports_CIF,1097.8831347564198,1100.8537406849346,2.970605928514715,0.2705757866636492
Australia_Oceania,2035,S2_CAPACITY,imports_CIF,1097.8831347564198,1016.9610275261164,-80.92210723030348,-7.370739623234775
China,2035,S1_NO_CN,imports_CIF,7701.708956787488,7699.119653977822,-2.589302809666151,-0.03361984754544909
China,2035,S2_CAPACITY,imports_CIF,7701.708956787488,7390.6486800016655,-311.0602767858227,-4.038847462700942
Japan,2035,S1_NO_CN,imports_CIF,1967.772714326455,1968.482551657312,0.709837330856999,0.036073136175179044
Japan,2035,S2_CAPACITY,imports_CIF,1967.772714326455,1912.3936781227605,-55.37903620369434,-2.814300442348085
South Korea,2035,S1_NO_CN,imports_CIF,1470.0069353936385,1471.48558149154,1.4786460979014464,0.10058769535706269
South Korea,2035,S2_CAPACITY,imports_CIF,1470.0069353936385,1421.6304532293648,-48.37648216427374,-3.2909016277069116
Rest of World,2035,S1_NO_CN,imports_CIF,72.0352862611597,72.02981845223991,-0.005467808919789263,-0.0075904590702479385
Rest of World,2035,S2_CAPACITY,imports_CIF,72.0352862611597,67.00759159361002,-5.027694667549682,-6.979488704080484
Southeast Asia,2035,S1_NO_CN,imports_CIF,3929.882459488761,3930.071955386665,0.1894958979041803,0.004821922789233545
Southeast Asia,2035,S2_CAPACITY,imports_CIF,3929.882459488761,3771.929732737436,-157.95272675132492,-4.019273563003027
"Central, Western and South Asia",2035,S1_NO_CN,imports_CIF,3754.3742663508688,3768.9429774640007,14.56871111313194,0.3880463182295424
"Central, Western and South Asia",2035,S2_CAPACITY,imports_CIF,3754.3742663508688,3414.6624116103667,-339.7118547405021,-9.048428063904538
India,2035,S1_NO_CN,imports_CIF,1623.8498253353807,1624.3006124147885,0.4507870794077462,0.02776039214800194
India,2035,S2_CAPACITY,imports_CIF,1623.8498253353807,1547.5378460848983,-76.31197925048241,-4.699448068402591
Canada,2035,S1_NO_CN,imports_CIF,1278.6685965197014,1279.6276483719173,0.9590518522159073,0.07500394197732457
Canada,2035,S2_CAPACITY,imports_CIF,1278.6685965197014,1223.1899678432744,-55.47862867642698,-4.338780887200132
United States,2035,S1_NO_CN,imports_CIF,6917.000793819987,6917.316576089833,0.31578226984584035,0.004565306254236328
United States,2035,S2_CAPACITY,imports_CIF,6917.000793819987,6704.815872574206,-212.18492124578097,-3.067585613628354
Rest of America,2035,S1_NO_CN,imports_CIF,2557.029544631483,2559.1442680487685,2.114723417285404,0.08270234584208437
Rest of America,2035,S2_CAPACITY,imports_CIF,2557.029544631483,2452.468084174373,-104.56146045711012,-4.089176860573953
Brazil,2035,S1_NO_CN,imports_CIF,799.7107253221188,800.0409011218406,0.33017579972181466,0.04128690403505865
Brazil,2035,S2_CAPACITY,imports_CIF,799.7107253221188,753.1575853793235,-46.55313994279538,-5.821247417188766
"EU, UK and EFTA",2035,S1_NO_CN,imports_CIF,17168.69336929094,17135.288182571287,-33.40518671965401,-0.19457034965400882
"EU, UK and EFTA",2035,S2_CAPACITY,imports_CIF,17168.69336929094,16674.39932940024,-494.29403989070124,-2.879042855846143
Eastern Europe,2035,S1_NO_CN,imports_CIF,425.93275274803966,426.44594351386274,0.513190765823083,0.1204863355804574
Eastern Europe,2035,S2_CAPACITY,imports_CIF,425.93275274803966,404.9913604342883,-20.94139231375135,-4.916595913003014
Russia,2035,S1_NO_CN,imports_CIF,701.5927500710316,709.3649743334787,7.772224262447139,1.107797117581425
Russia,2035,S2_CAPACITY,imports_CIF,701.5927500710316,618.1720759121101,-83.42067415892143,-11.890184747558415
North Africa,2035,S1_NO_CN,imports_CIF,594.9886107185758,598.0422487164045,3.053637997828673,0.5132262942211201
North Africa,2035,S2_CAPACITY,imports_CIF,594.9886107185758,560.1124796775016,-34.876131041074245,-5.861646830340814
Sub Saharan,2035,S1_NO_CN,imports_CIF,951.6902773224538,953.6928665459221,2.0025892234683624,0.21042447014406565
Sub Saharan,2035,S2_CAPACITY,imports_CIF,951.6902773224538,893.286471504002,-58.403805818451815,-6.1368501087106635
South Africa,2035,S1_NO_CN,imports_CIF,291.98892127144643,292.16237791308583,0.17345664163940455,0.05940521334991036
South Africa,2035,S2_CAPACITY,imports_CIF,291.98892127144643,273.67455764402985,-18.314363627416583,-6.272280313810503
Australia_Oceania,2040,S1_NO_CN,imports_CIF,1374.9631113656358,1378.1710219159904,3.2079105503546543,0.23330884471282326
Australia_Oceania,2040,S2_CAPACITY,imports_CIF,1374.9631113656358,1275.6114243192676,-99.35168704636817,-7.22577109342886
China,2040,S1_NO_CN,imports_CIF,9179.418484286007,9175.664290594514,-3.7541936914931284,-0.040897946835301485
China,2040,S2_CAPACITY,imports_CIF,9179.418484286007,8784.580753682985,-394.83773060302155,-4.301337075751949
Japan,2040,S1_NO_CN,imports_CIF,2278.1153296095395,2278.398592999881,0.2832633903417445,0.012434111068042144
Japan,2040,S2_CAPACITY,imports_CIF,2278.1153296095395,2205.402045752891,-72.71328385664856,-3.191817504213509
South Korea,2040,S1_NO_CN,imports_CIF,1743.5762192590714,1744.6556456541314,1.0794263950599543,0.06190875874176891
South Korea,2040,S2_CAPACITY,imports_CIF,1743.5762192590714,1679.1861116828495,-64.39010757622191,-3.6929906972225357
Rest of World,2040,S1_NO_CN,imports_CIF,84.97729980651934,84.96217439433498,-0.015125412184360698,-0.017799356085447537
Rest of World,2040,S2_CAPACITY,imports_CIF,84.97729980651934,79.13724136468264,-5.840058441836703,-6.872492365765501
Southeast Asia,2040,S1_NO_CN,imports_CIF,4692.633166884594,4692.339355792435,-0.29381109215955803,-0.006261113573354747
Southeast Asia,2040,S2_CAPACITY,imports_CIF,4692.633166884594,4495.506366393908,-197.12680049068604,-4.2007715813328135
"Central, Western and South Asia",2040,S1_NO_CN,imports_CIF,4430.316747675364,4446.523072200323,16.2063245249592,0.3658050980996525
"Central, Western and South Asia",2040,S2_CAPACITY,imports_CIF,4430.316747675364,4017.5685440864872,-412.748203588877,-9.316449073431386
India,2040,S1_NO_CN,imports_CIF,1966.0654444886206,1966.4274992618891,0.3620547732684827,0.01841519438141868
India,2040,S2_CAPACITY,imports_CIF,1966.0654444886206,1873.939743639199,-92.12570084942172,-4.685790145372494
Canada,2040,S1_NO_CN,imports_CIF,1554.3090443020828,1555.2218321269095,0.912787824826637,0.05872627635879824
Canada,2040,S2_CAPACITY,imports_CIF,1554.3090443020828,1481.1715774871575,-73.13746681492535,-4.7054649191574125
United States,2040,S1_NO_CN,imports_CIF,8193.554684591048,8193.28370203936,-0.27098255168857577,-0.003307264821191596
United States,2040,S2_CAPACITY,imports_CIF,8193.554684591048,7914.850599698404,-278.70408489264446,-3.4015039335342516
Rest of America,2040,S1_NO_CN,imports_CIF,3133.027269452017,3135.114150661761,2.0868812097437512,0.06660909817451917
Rest of America,2040,S2_CAPACITY,imports_CIF,3133.027269452017,2994.681945014992,-138.34532443702528,-4.4157076379747755
Brazil,2040,S1_NO_CN,imports_CIF,1066.9186582080526,1067.2276561565438,0.30899794849119644,0.02896171569538161
Brazil,2040,S2_CAPACITY,imports_CIF,1066.9186582080526,1001.1363043670638,-65.78235384098889,-6.165639089251086
"EU, UK and EFTA",2040,S1_NO_CN,imports_CIF,20460.049140112515,20422.95568312633,-37.09345698618563,-0.1812970082924329
"EU, UK and EFTA",2040,S2_CAPACITY,imports_CIF,20460.049140112515,19791.947646347642,-668.1014937648724,-3.265395352619365
Eastern Europe,2040,S1_NO_CN,imports_CIF,523.1885289613344,523.6659919365449,0.4774629752104147,0.09126021477540862
Eastern Europe,2040,S2_CAPACITY,imports_CIF,523.1885289613344,495.74837876271215,-27.44015019862229,-5.244792016579213
Russia,2040,S1_NO_CN,imports_CIF,834.8341663877355,843.6012669905899,8.767100602854384,1.0501607332135157
Russia,2040,S2_CAPACITY,imports_CIF,834.8341663877355,735.8884316952079,-98.9457346925276,-11.852142458502664
North Africa,2040,S1_NO_CN,imports_CIF,723.9765420280933,727.479780857323,3.5032388292297583,0.48388844470237247
North Africa,2040,S2_CAPACITY,imports_CIF,723.9765420280933,680.7102540613454,-43.26628796674788,-5.976200257199627
Sub Saharan,2040,S1_NO_CN,imports_CIF,1213.7599567367113,1215.8879304988245,2.1279737621132426,0.17532080789964985
Sub Saharan,2040,S2_CAPACITY,imports_CIF,1213.7599567367113,1140.0389434649646,-73.72101327174664,-6.073772071864306
South Africa,2040,S1_NO_CN,imports_CIF,369.23715244807005,369.3825905164989,0.14543806842885942,0.03938879591736479
South Africa,2040,S2_CAPACITY,imports_CIF,369.23715244807005,345.57476485921416,-23.662387588855893,-6.408452516755826
Australia_Oceania,2045,S1_NO_CN,imports_CIF,1700.2406554926845,1703.6452771413196,3.404621648635157,0.2002435148010614
Australia_Oceania,2045,S2_CAPACITY,imports_CIF,1700.2406554926845,1583.0552899505358,-117.1853655421487,-6.892281111122561
China,2045,S1_NO_CN,imports_CIF,10811.158031803248,10806.365507102904,-4.7925247003440745,-0.04432942970813927
China,2045,S2_CAPACITY,imports_CIF,10811.158031803248,10330.497683495938,-480.6603483073104,-4.445965426583803
Japan,2045,S1_NO_CN,imports_CIF,2641.372798140389,2641.152878214095,-0.2199199262940965,-0.008325970739493009
