scenario,year,region,good,quantity,consumer_price,expenditure_2024USD_bn,real_consumption_2024USD_bn
S2_CAPACITY,2050,"Central, Western and South Asia",Transport,655.9028793153125,1.0094192748067874,847.2892035079257,839.3828249982251
S2_CAPACITY,2050,India,Rice,12.988202374567551,5.9878766498648925,99.52734845554698,16.621476071656364
S2_CAPACITY,2050,India,Crops nec,126.4420825917654,10.171765395658548,1645.9192215688693,161.81254259909613
S2_CAPACITY,2050,India,"Bovine cattle, sheep and goats, horses",0.675351042103255,9.599726987114604,8.296768992380358,0.8642713493917976
S2_CAPACITY,2050,India,Animal products nec,59.466178714973225,10.508698646416724,799.7228621754997,76.10103683490064
S2_CAPACITY,2050,India,Forestry,16.667846170760313,2.073857354395425,44.23631139578658,21.330450563027338
S2_CAPACITY,2050,India,Coal,0.444377141629276,2.0835074040692456,1.1848607169098473,0.5686856996553309
S2_CAPACITY,2050,India,Oil,4.550626952625776e-05,1.271314595726173,7.403631756996689e-05,5.823601748013226e-05
S2_CAPACITY,2050,India,Gas,1.2785371824903369,1.075397270740274,1.7595549511298216,1.6361907572295071
S2_CAPACITY,2050,India,Mine,0.0389122310187791,3.328151198848842,0.1657332785197224,0.0497974005805132
S2_CAPACITY,2050,India,Manufac,620.0113381193827,1.9011770066214189,1508.4910105546785,793.4511140771971
S2_CAPACITY,2050,India,Petro,123.56534532447036,0.7111253026222173,112.45101002983796,158.13107591619195
S2_CAPACITY,2050,India,Power,152.54113121793563,0.8435529394865378,164.67203315389548,195.2124468433069
S2_CAPACITY,2050,India,WatWaste,8.851532851839712,0.7056217117227468,7.993021161298557,11.32762927980242
S2_CAPACITY,2050,India,OthServ,3049.9516374279124,0.713368209636346,2784.3719263305256,3903.134323517752
S2_CAPACITY,2050,India,Transport,450.94782850679263,0.4281395159674839,247.07690668828468,577.094375512131
S2_CAPACITY,2050,Canada,Rice,0.0015258429654569,2.780215062903044,0.0054288616426102,0.0019526768683455
S2_CAPACITY,2050,Canada,Crops nec,4.969727761384186,3.371729370027636,21.44400252743069,6.359942460851646
S2_CAPACITY,2050,Canada,"Bovine cattle, sheep and goats, horses",0.5257434340140817,2.908339942279238,1.956769034449517,0.6728130457207508
S2_CAPACITY,2050,Canada,Animal products nec,2.294648933546145,6.771896503851488,19.885984866841472,2.9365458131460214
S2_CAPACITY,2050,Canada,Forestry,0.3834891116892118,7.598550720500129,3.729102718203821,0.4907650005251028
S2_CAPACITY,2050,Canada,Coal,0.0024704360089841,4.177928307885875,0.0132085496826161,0.0031615070663517
S2_CAPACITY,2050,Canada,Oil,0.0073125356229968,2.132908364908574,0.0199600090572301,0.0093581189061177
S2_CAPACITY,2050,Canada,Gas,3.696381199794839,2.792371985342732,13.20901905756986,4.730393810892824
S2_CAPACITY,2050,Canada,Mine,0.0853458687820984,2.9473405286011145,0.3219091798183192,0.1092202218021865
S2_CAPACITY,2050,Canada,Manufac,277.51827861431315,2.240721638517101,795.7928685674772,355.15027224372506
S2_CAPACITY,2050,Canada,Petro,25.724215813141065,2.44060606868889,80.34528082689548,32.92021609109478
S2_CAPACITY,2050,Canada,Power,18.60500128837318,3.7320762855942937,88.85886437094499,23.80949853322091
S2_CAPACITY,2050,Canada,WatWaste,1.424799287408714,1.5446793304584123,2.81651822814584,1.8233675913584888
S2_CAPACITY,2050,Canada,OthServ,1281.5392580234648,1.7358384896490309,2846.831551302023,1640.0325065277102
S2_CAPACITY,2050,Canada,Transport,91.38000379195684,1.4588095005136523,170.59657058887245,116.94232333063214
S2_CAPACITY,2050,United States,Rice,0.0174958468771278,3.632404780585741,0.0813298084589245,0.0223900730699603
S2_CAPACITY,2050,United States,Crops nec,68.45746694355105,4.300666955119792,376.7707495398812,87.60751398532973
S2_CAPACITY,2050,United States,"Bovine cattle, sheep and goats, horses",1.6577469826219484,4.250091439044417,9.01648078937521,2.121479254801025
S2_CAPACITY,2050,United States,Animal products nec,18.444696779371903,3.962581154844628,93.53415597458178,23.604350822665992
S2_CAPACITY,2050,United States,Forestry,0.6571431136826293,3.6254857911589897,3.048924782655213,0.8409699987677094
S2_CAPACITY,2050,United States,Coal,0.0128773583883006,4.410762862583251,0.0726877178577417,0.0164796249707986
S2_CAPACITY,2050,United States,Oil,0.0007071317431864,1.730301920954685,0.0015658233493059,0.0009049422059715
S2_CAPACITY,2050,United States,Gas,19.331199118831822,2.92640459684348,72.3958558079672,24.73884034419953
S2_CAPACITY,2050,United States,Mine,0.2990606743786854,2.146165419947227,0.8213779559437633,0.3827188485594064
S2_CAPACITY,2050,United States,Manufac,3289.379697828125,1.7071116265433706,7186.153166742227,4209.539216572684
S2_CAPACITY,2050,United States,Petro,193.8767045855352,2.037837192006368,505.6100003330233,248.111074129532
S2_CAPACITY,2050,United States,Power,181.14983521415607,2.9469173974235656,683.1663203454411,231.8240485728491
S2_CAPACITY,2050,United States,WatWaste,98.14047614018772,1.6518865151997144,207.46694428139028,125.59394509411774
S2_CAPACITY,2050,United States,OthServ,19528.640684819828,1.6019139730051344,40034.2545427377,24991.51346372076
S2_CAPACITY,2050,United States,Transport,915.5105260369348,1.422921926898794,1667.112683037224,1171.6122285852537
S2_CAPACITY,2050,Rest of America,Rice,0.2145640177625303,4.9478069022249445,1.3585955155683256,0.2745854027477881
S2_CAPACITY,2050,Rest of America,Crops nec,41.4201653262159,4.559232617670208,241.67076722366556,53.00689641400813
S2_CAPACITY,2050,Rest of America,"Bovine cattle, sheep and goats, horses",3.752279252019491,4.693432794996896,22.53752893792233,4.801928542553551
S2_CAPACITY,2050,Rest of America,Animal products nec,22.463023091044143,4.511891304969241,129.7022093538524,28.746749576202365
S2_CAPACITY,2050,Rest of America,Forestry,3.096968193801437,2.551381974413425,10.11190008715889,3.963303097981
S2_CAPACITY,2050,Rest of America,Coal,0.0131035045924909,3.416784910887179,0.0572961772958238,0.0167690346025706
S2_CAPACITY,2050,Rest of America,Oil,0.000770710610938,2.0655785166410348,0.0020372934460552,0.0009863064331663
S2_CAPACITY,2050,Rest of America,Gas,5.145145504729353,2.611497744553507,17.195224804076002,6.584431050284428
S2_CAPACITY,2050,Rest of America,Mine,0.1911485002862925,2.9965700271656037,0.7330200738163494,0.244619642642182
S2_CAPACITY,2050,Rest of America,Manufac,1189.7939574891534,1.95988903877336,2984.171543969804,1522.6226780071568
S2_CAPACITY,2050,Rest of America,Petro,74.90529381301448,1.9336104919837536,185.35403623535385,95.85903628087968
S2_CAPACITY,2050,Rest of America,Power,38.98216044897485,2.945361262898392,146.93491876705008,49.88689191684609
S2_CAPACITY,2050,Rest of America,WatWaste,26.210374083072224,1.5283737355597873,51.26527921537577,33.54237123013494
S2_CAPACITY,2050,Rest of America,OthServ,3083.917879161024,1.5742341578752272,6212.875890161839,3946.6021482541614
S2_CAPACITY,2050,Rest of America,Transport,497.4189616806983,1.3831991907685153,880.4964404313538,636.5651815413707
S2_CAPACITY,2050,Brazil,Rice,0.0271345308211384,3.8664637572407097,0.1342631407118039,0.034725048328384
S2_CAPACITY,2050,Brazil,Crops nec,13.064994806118053,3.94110805189673,65.89434192527965,16.719750360547767
S2_CAPACITY,2050,Brazil,"Bovine cattle, sheep and goats, horses",1.002155372142547,4.560678550563246,5.849046361018743,1.2824947642513371
S2_CAPACITY,2050,Brazil,Animal products nec,15.263272650770396,4.656507910126449,90.9554127508116,19.53296649169409
S2_CAPACITY,2050,Brazil,Forestry,0.9074604237770264,4.6731089452173205,5.426929019929437,1.161310186505656
S2_CAPACITY,2050,Brazil,Coal,0.0023897565580042,2.841623288442439,0.0086904188238066,0.0030582596494288
S2_CAPACITY,2050,Brazil,Oil,0.0001430544008721,2.446513242860389,0.0004478879058678,0.000183071931926
S2_CAPACITY,2050,Brazil,Gas,0.4100147401216885,3.289102846229361,1.7258278195150925,0.5247108241660253
S2_CAPACITY,2050,Brazil,Mine,0.4227201593456348,3.712147613615392,2.008161973595921,0.5409704048003012
S2_CAPACITY,2050,Brazil,Manufac,654.8492061029989,2.628699865195652,2202.9409195131366,838.034415734492
S2_CAPACITY,2050,Brazil,Petro,41.43333783585351,3.3788697035249284,179.16035226227234,53.023752714189946
S2_CAPACITY,2050,Brazil,Power,24.44981957038445,7.708233343400064,241.185421629026,31.289325425691597
S2_CAPACITY,2050,Brazil,WatWaste,20.95524376045832,2.628507864164554,70.48919317099255,26.81718938262368
