grid,scenario,year,region,household,government,investment,capital,labor,carbon_revenue,walras,foreign_saving,max_absolute_gap
fiveyear_2050,C,2045,Rest of America,-2.5011104298755527e-12,1.7053025658242404e-13,4.547473508864641e-13,0.0,-4.547473508864641e-13,-9.094947017729282e-13,-1.0323674359824508e-8,-44.91409312621463,1.0323674359824508e-8
fiveyear_2050,C,2045,Brazil,5.684341886080802e-14,-3.410605131648481e-13,4.547473508864641e-13,0.0,-1.1368683772161603e-13,-8.952838470577262e-13,-7.593143891426735e-9,-58.84499320064851,7.593143891426735e-9
fiveyear_2050,C,2045,"EU, UK and EFTA",1.8189894035458565e-12,-3.637978807091713e-12,0.0,0.0,9.094947017729282e-13,-1.1073097994085401e-10,-1.8695573089644313e-8,-260.1516195062763,1.8695573089644313e-8
fiveyear_2050,C,2045,Eastern Europe,0.0,-1.4210854715202004e-14,5.684341886080802e-14,7.105427357601002e-14,1.4210854715202004e-14,-8.494538406011998e-12,-1.4379963886312908e-9,37.091717472359214,1.4379963886312908e-9
fiveyear_2050,C,2045,Russia,-4.547473508864641e-13,-7.815970093361102e-14,-2.2737367544323206e-13,0.0,5.684341886080802e-14,6.465938895416912e-12,9.193627192871645e-9,-190.06847947892967,9.193627192871645e-9
fiveyear_2050,C,2045,North Africa,-1.1368683772161603e-13,-1.1013412404281553e-13,-2.2737367544323206e-13,5.684341886080802e-14,0.0,7.967315696078003e-11,-1.9232794556955923e-7,106.00194942988486,1.9232794556955923e-7
fiveyear_2050,C,2045,Sub Saharan,-1.1368683772161603e-13,-7.105427357601002e-14,0.0,1.1368683772161603e-13,0.0,3.162625716868206e-11,2.9808688850607723e-9,156.88907621496733,2.9808688850607723e-9
fiveyear_2050,C,2045,South Africa,-3.979039320256561e-13,1.4210854715202004e-14,-2.842170943040401e-14,1.4210854715202004e-13,2.842170943040401e-14,1.4599521591662779e-10,4.2313388348702574e-9,-49.52019137515442,4.2313388348702574e-9
fiveyear_2050,C,2050,Australia_Oceania,-5.684341886080801e-13,-3.410605131648481e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,0.0,8.44124770082999e-12,-1.5797922969795763e-9,-50.99287630841992,1.5797922969795763e-9
fiveyear_2050,C,2050,China,-1.9099388737231493e-11,-1.0231815394945443e-12,-2.7284841053187847e-12,0.0,-9.094947017729282e-13,-4.508819984039292e-9,-6.366208253894001e-7,-980.5277919935,6.366208253894001e-7
fiveyear_2050,C,2050,Japan,2.0463630789890885e-12,-6.821210263296962e-13,0.0,4.547473508864641e-13,0.0,-6.650680006714538e-12,5.132551450515166e-8,-7.493582923562767,5.132551450515166e-8
fiveyear_2050,C,2050,South Korea,9.094947017729282e-13,2.2737367544323206e-13,-4.547473508864641e-13,0.0,2.2737367544323206e-13,-1.1297629498585593e-10,-1.6851117834448814e-8,-216.3563153314778,1.6851117834448814e-8
fiveyear_2050,C,2050,Rest of World,1.4210854715202004e-14,0.0,-1.4210854715202004e-14,-1.4210854715202004e-14,7.105427357601002e-15,-4.884981308350689e-15,-4.406331299833255e-9,-10.82626889170047,4.406331299833255e-9
fiveyear_2050,C,2050,Southeast Asia,-9.094947017729282e-13,-1.4921397450962104e-13,2.2737367544323206e-13,-4.547473508864641e-13,4.547473508864641e-13,1.901412360894028e-11,-1.814353254303569e-7,-105.30813422375182,1.814353254303569e-7
fiveyear_2050,C,2050,"Central, Western and South Asia",-1.8189894035458565e-12,2.2737367544323206e-13,-4.547473508864641e-13,-4.547473508864641e-13,0.0,-3.68913788406644e-11,-1.1194515536772087e-8,26.487826397845588,1.1194515536772087e-8
fiveyear_2050,C,2050,India,-1.8189894035458565e-12,-4.689582056016661e-13,1.8189894035458565e-12,0.0,-4.547473508864641e-13,-4.8331116886402015e-11,-5.50034201296512e-7,453.78478017114253,5.50034201296512e-7
fiveyear_2050,C,2050,Canada,-1.8758328224066645e-12,2.2737367544323206e-13,-9.094947017729282e-13,1.1368683772161603e-13,0.0,1.8275159163749777e-11,9.868017514236271e-10,59.71476956707566,9.868017514236271e-10
fiveyear_2050,C,2050,United States,8.327560863108374e-12,0.0,1.8189894035458565e-12,0.0,0.0,4.786215868080035e-11,-5.476595106301829e-7,1119.9112343826462,5.476595106301829e-7
fiveyear_2050,C,2050,Rest of America,2.2737367544323206e-12,-1.1368683772161603e-13,-4.547473508864641e-13,0.0,2.2737367544323206e-13,-5.314859663485549e-12,3.5902303352486342e-9,-50.398962097016295,3.5902303352486342e-9
fiveyear_2050,C,2050,Brazil,6.252776074688882e-13,0.0,6.821210263296962e-13,-1.1368683772161603e-13,3.410605131648481e-13,-7.109690614015562e-11,4.177991286269389e-9,-65.4247829497826,4.177991286269389e-9
fiveyear_2050,C,2050,"EU, UK and EFTA",9.094947017729282e-13,0.0,3.637978807091713e-12,1.8189894035458565e-12,9.094947017729282e-13,-2.894466888392344e-10,1.5318637451855466e-6,-280.0045064660185,1.5318637451855466e-6
fiveyear_2050,C,2050,Eastern Europe,-1.0658141036401503e-13,-2.842170943040401e-14,8.526512829121202e-14,2.842170943040401e-14,2.842170943040401e-14,1.6775913991295965e-11,-8.495533165842062e-9,39.6309914718444,8.495533165842062e-9
fiveyear_2050,C,2050,Russia,-1.1368683772161603e-12,1.7053025658242404e-13,6.821210263296962e-13,1.1368683772161603e-13,-1.1368683772161603e-13,2.2957635792408837e-10,-6.485151970991865e-9,-200.17158652917445,6.485151970991865e-9
fiveyear_2050,C,2050,North Africa,-1.7053025658242404e-13,-1.2434497875801753e-14,-5.684341886080802e-14,0.0,0.0,-9.894307595459395e-11,-3.4798773640432046e-7,123.60323081023323,3.4798773640432046e-7
fiveyear_2050,C,2050,Sub Saharan,0.0,1.2789769243681803e-13,0.0,1.1368683772161603e-13,-2.2737367544323206e-13,-1.5077716852829326e-11,-1.5421164789586328e-8,200.19850035532934,1.5421164789586328e-8
fiveyear_2050,C,2050,South Africa,-1.1084466677857563e-12,-1.1368683772161603e-13,1.1368683772161603e-13,-2.842170943040401e-14,0.0,-3.1867841698840493e-12,1.1135057320643682e-9,-55.826525441699026,1.1135057320643682e-9
