grid,year,region,technology,GDP,GDP_target,capacity_proxy_GW,target_GW,preference,macro_tfp
fiveyear_2050,2025,Rest of America,Hydro,4015.780064517765,4015.780064515144,30.374010251370986,95.59813692991496,0.06038532806274858,1.1608615703800682
fiveyear_2050,2025,Rest of America,Biomass,4015.780064517765,4015.780064515144,1.4070562483687132,3.5205372475706302,0.09378373945454058,1.1608615703800682
fiveyear_2050,2025,Brazil,Solar,2188.4795348450957,2188.4795348333064,211.15250453157276,68.84499915074818,0.019384224109454333,1.2111359474753285
fiveyear_2050,2025,Brazil,Wind,2188.4795348450957,2188.4795348333064,58.751609801316974,47.60790650154088,0.07856234007674055,1.2111359474753285
fiveyear_2050,2025,Brazil,Hydro,2188.4795348450957,2188.4795348333064,44.45272033347029,117.22536721726388,0.07679652456779981,1.2111359474753285
fiveyear_2050,2025,Brazil,Biomass,2188.4795348450957,2188.4795348333064,6.712663921246089,11.25188198019148,0.4651461349876595,1.2111359474753285
fiveyear_2050,2025,"EU, UK and EFTA",Solar,18538.48372315954,18538.483723148016,641.77260437496,432.1568823657568,0.07298791749542499,1.1183499686720757
fiveyear_2050,2025,"EU, UK and EFTA",Wind,18538.48372315954,18538.483723148016,225.59653646944878,383.9007982407652,0.09477763392611882,1.1183499686720757
fiveyear_2050,2025,"EU, UK and EFTA",Hydro,18538.48372315954,18538.483723148016,74.91507332506438,178.57220209455215,0.012945427300439398,1.1183499686720757
fiveyear_2050,2025,"EU, UK and EFTA",Biomass,18538.48372315954,18538.483723148016,20.537439663860876,46.77279422889433,0.08307236532101395,1.1183499686720757
fiveyear_2050,2025,Eastern Europe,Solar,319.16081129605334,319.16081129607414,13.18042387439495,14.466995864211253,0.005094655575258333,1.1907200037900896
fiveyear_2050,2025,Eastern Europe,Wind,319.16081129605334,319.16081129607414,1.9131720816243927,5.08014790783218,0.0009730947248429738,1.1907200037900896
fiveyear_2050,2025,Eastern Europe,Hydro,319.16081129605334,319.16081129607414,3.002117148600652,11.11123185267877,0.013517704212221943,1.1907200037900896
fiveyear_2050,2025,Eastern Europe,Biomass,319.16081129605334,319.16081129607414,0.0670766328356199,0.1921181473212316,0.11260621405142487,1.1907200037900896
fiveyear_2050,2025,Russia,Solar,1819.1486980280672,1819.148698027382,2.9561564856016314,2.9316932583869177,0.002102607626304733,1.2666705034889532
fiveyear_2050,2025,Russia,Wind,1819.1486980280672,1819.148698027382,1.4741976568449318,3.71186234397508,0.0001206709716510351,1.2666705034889532
fiveyear_2050,2025,Russia,Hydro,1819.1486980280672,1819.148698027382,14.732912077921716,51.6382136216207,0.05270685817272596,1.2666705034889532
fiveyear_2050,2025,Russia,Biomass,1819.1486980280672,1819.148698027382,0.19150658018979097,0.4750622461989147,0.12332534678944639,1.2666705034889532
fiveyear_2050,2025,North Africa,Solar,878.111846814383,878.1118468137265,7.825948759698328,6.157241517241999,0.0727618545559149,1.4226415840114315
fiveyear_2050,2025,North Africa,Wind,878.111846814383,878.1118468137265,2.7389946648103396,7.012436399242279,0.048744062601341176,1.4226415840114315
fiveyear_2050,2025,North Africa,Hydro,878.111846814383,878.1118468137265,1.23516126638993,4.470829999999999,0.07379067509482545,1.4226415840114315
fiveyear_2050,2025,North Africa,Biomass,878.111846814383,878.1118468137265,0.0,0.0,0.0,1.4226415840114315
fiveyear_2050,2025,Sub Saharan,Solar,1524.6697601900555,1524.6697601242995,7.7849849735839936,5.918344180837399,0.006804212510755949,1.1089670329844248
fiveyear_2050,2025,Sub Saharan,Wind,1524.6697601900555,1524.6697601242995,1.0399215636359795,1.8722583336595229,0.0003956197438490846,1.1089670329844248
fiveyear_2050,2025,Sub Saharan,Hydro,1524.6697601900555,1524.6697601242995,15.664798887520742,39.156259119336326,0.10035475140929802,1.1089670329844248
fiveyear_2050,2025,Sub Saharan,Biomass,1524.6697601900555,1524.6697601242995,0.24889307213161965,0.4603951296201747,0.038999599250165266,1.1089670329844248
fiveyear_2050,2025,South Africa,Solar,384.4482688789003,384.4482687972205,6.84220163863994,11.741264228930469,0.31668535660427205,1.0561912858462736
fiveyear_2050,2025,South Africa,Wind,384.4482688789003,384.4482687972205,1.4962043415836774,4.977687375993386,0.09467503786734756,1.0561912858462736
fiveyear_2050,2025,South Africa,Hydro,384.4482688789003,384.4482687972205,0.21092137346547843,0.9770055776848684,6.081087883290904e-5,1.0561912858462736
fiveyear_2050,2025,South Africa,Biomass,384.4482688789003,384.4482687972205,0.010744864079989399,0.0401379003230069,0.029644389003935838,1.0561912858462736
fiveyear_2050,2030,Australia_Oceania,Solar,1726.7536485597038,1726.7536485606674,164.24414221145744,103.00782504341744,0.018894484073794345,1.0497508803727473
fiveyear_2050,2030,Australia_Oceania,Wind,1726.7536485597038,1726.7536485606674,51.624435973856926,62.14311442337393,0.016834104683524618,1.0497508803727473
fiveyear_2050,2030,Australia_Oceania,Hydro,1726.7536485597038,1726.7536485606674,5.361889586630968,15.886662162166516,0.013664857515458042,1.0497508803727473
fiveyear_2050,2030,Australia_Oceania,Biomass,1726.7536485597038,1726.7536485606674,0.40092510678134735,1.0600104159704176,0.003928425036268031,1.0497508803727473
fiveyear_2050,2030,China,Solar,22860.497671912617,22860.49767208391,4085.527043555246,2463.500924422608,0.07219242198664536,1.6235773287525754
