scenario,year,region,fuel,household_Mtoe,nonenergy_industries_Mtoe,energy_industries_Mtoe,power_sector_Mtoe,modeled_final_demand_Mtoe
A,2025,China,Gas,87.26712496539125,90.81139509333602,18.40326566305147,57.380836221045904,178.07852005872726
A,2025,China,Oil_pct,228.64340323826485,898.7545669723769,425.09822540589005,86.2753378165292,1127.3979702106417
A,2025,China,Electricity,147.67628903309046,508.89436297808163,32.7118084494262,55.0274125817349,656.5706520111721
A,2025,Japan,Coal,0.023989023319131417,8.551507095645233,40.68897503063661,78.69314726313931,8.575496118964365
A,2025,Japan,Oil,0.000324353857893533,0.04492688673983451,153.35415449949812,2.2584319461117928,0.045251240597728046
A,2025,Japan,Gas,9.337734235436201,21.905070360105356,3.8912292866705123,85.3577899322345,31.242804595541557
A,2025,Japan,Oil_pct,43.33991451343867,161.8236202014484,54.416197787097886,21.97968200999433,205.16353471488708
A,2025,Japan,Electricity,22.871905923869427,46.28458275484654,0.9030757383067618,3.03252821485192,69.15648867871596
A,2025,South Korea,Coal,0.5664624936540837,2.3748666751564835,25.436733741637763,44.83483191948312,2.9413291688105674
A,2025,South Korea,Oil,3.378742840682234e-5,0.03449342642834282,157.99268091251457,0.00022460613434208994,0.034527213856749644
