scenario,year,region,sector,real_output,labor_demand,capital_demand
A,2017,China,Mine,301.75222292625364,44.82128025992856,47.13370170819971
A,2017,China,Manufac,14157.694604578199,1415.3649785513926,1488.8689885997428
A,2017,China,Petro,476.3667474300283,9.926175323661782,24.41427509634768
A,2017,China,Power,615.8086553444235,84.95993252754974,142.18540325482147
A,2017,China,WatWaste,47.20142898756139,11.586318071279107,10.56984760860324
A,2017,China,OthServ,14219.902628230691,3846.471362269703,2658.400629377298
A,2017,China,Transport,1347.8827192938709,254.86790893486923,324.85971535815276
A,2017,Japan,Rice,18.120197656806635,4.353959701235589,3.8798356635495113
A,2017,Japan,Crops nec,33.96077832133936,7.080791262734256,6.392171645841835
A,2017,Japan,"Bovine cattle, sheep and goats, horses",7.874606331578478,0.5498545097534316,0.4968216703133842
A,2017,Japan,Animal products nec,39.720030672605496,3.4447520983453184,4.446760885057938
A,2017,Japan,Forestry,6.934914154914988,0.8103570097914683,2.934137714394251
A,2017,Japan,Coal,0.134238317270694,0.006804078532810696,0.028471926697697676
A,2017,Japan,Oil,0.24459175483072612,0.011634970590711726,0.05538811824601143
A,2017,Japan,Gas,1.827741940624288,0.095105137658766,0.2700859726062984
A,2017,Japan,Mine,14.877180617744155,1.5069371190606136,2.3370055001778987
A,2017,Japan,Manufac,3064.619532787922,277.79682096864417,413.33450276883724
A,2017,Japan,Petro,127.84286611719405,0.777790181588628,2.916965418407748
A,2017,Japan,Power,179.77508150660256,12.624224207365636,24.549826209040557
A,2017,Japan,WatWaste,95.92043443387182,16.13300187309058,27.684179063057755
A,2017,Japan,OthServ,5665.654258597707,1082.3815729219432,1749.0024487767478
A,2017,Japan,Transport,403.87012730452005,67.64960048236755,84.53622898928995
A,2017,South Korea,Rice,6.82892881523076,0.8149126848667028,0.8349345887507095
A,2017,South Korea,Crops nec,15.930863964162333,1.7383436152265024,1.7843664137964228
A,2017,South Korea,"Bovine cattle, sheep and goats, horses",4.050974620472579,0.1741651022723823,0.1836350832636218
A,2017,South Korea,Animal products nec,18.50520053344219,1.4892304930305917,1.2661627376909657
A,2017,South Korea,Forestry,2.917347684501244,0.2749270191774672,1.1239491098057846
A,2017,South Korea,Coal,0.10907247634288592,0.013504258100984766,0.008071321530081076
A,2017,South Korea,Oil,0.2405820265153194,0.006439414351818164,0.04079364521404696
A,2017,South Korea,Gas,0.23853272105406145,0.003359203432409197,0.013117100376555455
A,2017,South Korea,Mine,6.282930847341123,0.7501519281038256,2.025879038283928
A,2017,South Korea,Manufac,1531.6218493155034,145.60908763407357,245.46859649946663
A,2017,South Korea,Petro,96.23719642901723,0.43459222380673884,4.06382742050367
A,2017,South Korea,Power,56.03441119885045,3.328631187602144,19.27192610673696
A,2017,South Korea,WatWaste,18.07496032713566,3.71837267522298,5.34977689612897
A,2017,South Korea,OthServ,1695.5046833789709,440.3874937805654,389.9407369549926
A,2017,South Korea,Transport,90.65981456783321,16.359085500790485,16.928032244935164
A,2017,Rest of World,Rice,0.0027074793107541325,0.00023741345382336738,0.00021335325535633992
A,2017,Rest of World,Crops nec,0.5315760792379484,0.060108696847238643,0.056014774907357213
A,2017,Rest of World,"Bovine cattle, sheep and goats, horses",1.7874218822533703,0.3660308957103,0.34016671445129326
A,2017,Rest of World,Animal products nec,1.2712434075300754,0.20949822285061734,0.2167490742128108
