grid,scenario,year,region,household,government,investment,capital,labor,carbon_revenue,walras,foreign_saving,max_absolute_gap
fiveyear_2050,B,2045,Russia,6.821210263296962e-13,-8.526512829121202e-14,4.547473508864641e-13,-1.1368683772161603e-13,5.684341886080802e-14,-2.3262034713141878e-11,-1.4439820006373338e-8,-190.06847947892967,1.4439820006373338e-8
fiveyear_2050,B,2045,North Africa,-1.0231815394945443e-12,-1.6253665080512292e-13,5.684341886080802e-14,5.684341886080802e-14,0.0,-1.2580433627948085e-10,-4.755293048219755e-9,106.00194942988486,4.755293048219755e-9
fiveyear_2050,B,2045,Sub Saharan,-1.4665602066088468e-11,-4.263256414560601e-14,2.2737367544323206e-13,0.0,0.0,1.8176530363579363e-11,-4.5431988837663084e-8,156.88907621496733,4.5431988837663084e-8
fiveyear_2050,B,2045,South Africa,-2.7569058147491887e-12,1.4210854715202004e-14,-8.526512829121202e-14,0.0,2.842170943040401e-14,-2.998635075159637e-10,1.367737922919332e-8,-49.52019137515442,1.367737922919332e-8
fiveyear_2050,B,2050,Australia_Oceania,1.2505552149377763e-12,0.0,0.0,-1.1368683772161603e-13,2.2737367544323206e-13,-1.0736300737335114e-10,4.958792487741448e-9,-50.99287630841992,4.958792487741448e-9
fiveyear_2050,B,2050,China,-7.275957614183426e-12,4.547473508864641e-13,2.7284841053187847e-12,1.8189894035458565e-12,-9.094947017729282e-13,-2.268279786221683e-9,1.9821709429379553e-7,-980.5277919935027,1.9821709429379553e-7
fiveyear_2050,B,2050,Japan,0.0,4.547473508864641e-13,0.0,4.547473508864641e-13,-2.2737367544323206e-13,6.991740519879386e-12,-1.7103047866839916e-8,-7.493582923562767,1.7103047866839916e-8
fiveyear_2050,B,2050,South Korea,0.0,0.0,2.2737367544323206e-13,-2.2737367544323206e-13,1.1368683772161603e-13,-4.18687307046639e-9,-1.568819243402686e-7,-216.3563153314778,1.568819243402686e-7
fiveyear_2050,B,2050,Rest of World,-2.842170943040401e-14,7.105427357601002e-15,2.842170943040401e-14,0.0,-1.4210854715202004e-14,-5.322798803570306e-19,1.7026636101036274e-8,-10.82626889170047,1.7026636101036274e-8
fiveyear_2050,B,2050,Southeast Asia,-6.821210263296962e-12,6.394884621840902e-14,-4.547473508864641e-13,0.0,-2.2737367544323206e-13,6.795737306219962e-10,-5.457145562104415e-7,-105.30813422375182,5.457145562104415e-7
fiveyear_2050,B,2050,"Central, Western and South Asia",-3.637978807091713e-12,-4.547473508864641e-13,4.547473508864641e-13,-4.547473508864641e-13,-2.2737367544323206e-13,3.544577964476048e-10,-2.8098838811274618e-9,26.487826397845588,2.8098838811274618e-9
fiveyear_2050,B,2050,India,-9.094947017729282e-13,-5.684341886080802e-14,-1.3642420526593924e-12,-4.547473508864641e-13,0.0,-1.2481174573725661e-9,-4.1775683712330647e-7,453.78478017114253,4.1775683712330647e-7
fiveyear_2050,B,2050,Canada,-1.7053025658242404e-12,1.1368683772161603e-13,0.0,0.0,0.0,-3.40563133249816e-11,1.6423746274085715e-7,59.71476956707566,1.6423746274085715e-7
fiveyear_2050,B,2050,United States,2.3021584638627246e-12,-3.637978807091713e-12,1.8189894035458565e-12,0.0,0.0,3.362288225616794e-11,-4.939302016282454e-7,1119.9112343826462,4.939302016282454e-7
fiveyear_2050,B,2050,Rest of America,6.821210263296962e-13,-6.821210263296962e-13,9.094947017729282e-13,0.0,0.0,-1.0512479775570682e-11,-1.054468157235533e-8,-50.398962097016295,1.054468157235533e-8
fiveyear_2050,B,2050,Brazil,4.547473508864641e-13,2.2737367544323206e-13,4.547473508864641e-13,-2.2737367544323206e-13,-1.1368683772161603e-13,-9.667748077830178e-11,-1.5226760297082365e-8,-65.4247829497826,1.5226760297082365e-8
fiveyear_2050,B,2050,"EU, UK and EFTA",-4.092726157978177e-12,1.8189894035458565e-12,5.4569682106375694e-12,1.8189894035458565e-12,0.0,1.5734258340671659e-10,5.2492396207526326e-8,-280.0045064660185,5.2492396207526326e-8
fiveyear_2050,B,2050,Eastern Europe,-2.1316282072803006e-14,-2.842170943040401e-14,8.526512829121202e-14,1.4210854715202004e-14,0.0,9.562661773543368e-11,-7.730108109171852e-9,39.6309914718444,7.730108109171852e-9
fiveyear_2050,B,2050,Russia,1.1368683772161603e-12,2.7000623958883807e-13,-2.2737367544323206e-13,-1.1368683772161603e-13,1.1368683772161603e-13,-6.197620034779475e-10,-1.8770379028865136e-8,-200.17158652917445,1.8770379028865136e-8
fiveyear_2050,B,2050,North Africa,-1.7053025658242404e-12,-1.865174681370263e-14,-1.1368683772161603e-13,0.0,5.684341886080802e-14,-2.0221821139544046e-9,5.822357707074843e-9,123.60323081023323,5.822357707074843e-9
fiveyear_2050,B,2050,Sub Saharan,0.0,-2.4158453015843406e-13,4.547473508864641e-13,-1.1368683772161603e-13,-2.2737367544323206e-13,-5.395973839686248e-10,3.2133129934663884e-8,200.19850035532934,3.2133129934663884e-8
fiveyear_2050,B,2050,South Africa,-1.0516032489249483e-12,0.0,0.0,0.0,0.0,6.42551063517797e-11,-1.531930138298776e-10,-55.826525441699026,1.531930138298776e-10
