year,source_year,region,technology,baseline_tfp,cf_tfp,tfp_multiplier,alpha,mapping_status,countries
2022,2022,Southeast Asia,wind,1.1891570980843862,1.1891570980843862,1.0,1.0,uncovered_neutral_legacy_reference,
2022,2022,"Central, Western and South Asia",wind,1.19770299060358,1.1176721870440736,0.9331797580974769,1.0,observed_capacity_weighted,TUR
2022,2022,India,wind,1.1584931202443267,1.1036328275912288,0.9526451286637526,1.0,observed_capacity_weighted,IND
2022,2022,Canada,wind,1.3579238090191,1.2815875040583646,0.9437845448664185,1.0,observed_capacity_weighted,CAN
2022,2022,United States,wind,1.550672625768034,1.399168926541163,0.9022980758741178,1.0,observed_capacity_weighted,USA
2022,2022,Rest of America,wind,1.1891570980843862,1.1891570980843862,1.0,1.0,uncovered_neutral_legacy_reference,
2022,2022,Brazil,wind,1.8492430238824928,1.639435696956089,0.8865442106760459,1.0,observed_capacity_weighted,BRA
2022,2022,"EU, UK and EFTA",wind,1.3869220090039363,1.313508451779979,0.9470672779382299,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2022,2022,Eastern Europe,wind,1.1891570980843862,1.1891570980843862,1.0,1.0,uncovered_neutral_legacy_reference,
2022,2022,Russia,wind,1.1891570980843862,1.1891570980843862,1.0,1.0,uncovered_neutral_legacy_reference,
2022,2022,North Africa,wind,1.1891570980843862,1.1891570980843862,1.0,1.0,uncovered_neutral_legacy_reference,
2022,2022,Sub Saharan,wind,1.1891570980843862,1.1891570980843862,1.0,1.0,uncovered_neutral_legacy_reference,
2022,2022,South Africa,wind,1.1891570980843862,1.1891570980843862,1.0,1.0,uncovered_neutral_legacy_reference,
2023,2023,Australia_Oceania,wind,1.2693481261341228,1.1781052374021674,0.9281183098210881,1.0,observed_capacity_weighted,AUS
2023,2023,China,wind,1.4706272539976832,1.4706272539976832,1.0,1.0,China_no_inward_shock,CHN
2023,2023,Japan,wind,1.234811713452115,1.234811713452115,1.0,1.0,uncovered_neutral_legacy_reference,
2023,2023,South Korea,wind,1.234811713452115,1.234811713452115,1.0,1.0,uncovered_neutral_legacy_reference,
2023,2023,Rest of World,wind,1.234811713452115,1.234811713452115,1.0,1.0,uncovered_neutral_legacy_reference,
2023,2023,Southeast Asia,wind,1.234811713452115,1.234811713452115,1.0,1.0,uncovered_neutral_legacy_reference,
2023,2023,"Central, Western and South Asia",wind,1.434046625333054,1.30343095375855,0.9089181137718108,1.0,observed_capacity_weighted,TUR
2023,2023,India,wind,1.115518816951988,1.0621683531830393,0.9521743040474009,1.0,observed_capacity_weighted,IND
2023,2023,Canada,wind,1.699552745612991,1.5751789414602104,0.9268196856650531,1.0,observed_capacity_weighted,CAN
2023,2023,United States,wind,1.3062801054162556,1.1912221891320773,0.9119194146744551,1.0,observed_capacity_weighted,USA
2023,2023,Rest of America,wind,1.234811713452115,1.234811713452115,1.0,1.0,uncovered_neutral_legacy_reference,
2023,2023,Brazil,wind,1.8795851463126678,1.6544355143220242,0.8802131244586936,1.0,observed_capacity_weighted,BRA
2023,2023,"EU, UK and EFTA",wind,1.4907432852608686,1.4158122460597538,0.9497357862068099,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2023,2023,Eastern Europe,wind,1.234811713452115,1.234811713452115,1.0,1.0,uncovered_neutral_legacy_reference,
2023,2023,Russia,wind,1.234811713452115,1.234811713452115,1.0,1.0,uncovered_neutral_legacy_reference,
2023,2023,North Africa,wind,1.234811713452115,1.234811713452115,1.0,1.0,uncovered_neutral_legacy_reference,
2023,2023,Sub Saharan,wind,1.234811713452115,1.234811713452115,1.0,1.0,uncovered_neutral_legacy_reference,
2023,2023,South Africa,wind,1.234811713452115,1.234811713452115,1.0,1.0,uncovered_neutral_legacy_reference,
2024,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2024,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2024,2024,Japan,wind,1.2609860748298265,1.2609860748298265,1.0,1.0,uncovered_neutral_legacy_reference,
2024,2024,South Korea,wind,1.2609860748298265,1.2609860748298265,1.0,1.0,uncovered_neutral_legacy_reference,
2024,2024,Rest of World,wind,1.2609860748298265,1.2609860748298265,1.0,1.0,uncovered_neutral_legacy_reference,
2024,2024,Southeast Asia,wind,1.2609860748298265,1.2609860748298265,1.0,1.0,uncovered_neutral_legacy_reference,
2024,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2024,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2024,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2024,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2024,2024,Rest of America,wind,1.2609860748298265,1.2609860748298265,1.0,1.0,uncovered_neutral_legacy_reference,
2024,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2024,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2024,2024,Eastern Europe,wind,1.2609860748298265,1.2609860748298265,1.0,1.0,uncovered_neutral_legacy_reference,
2024,2024,Russia,wind,1.2609860748298265,1.2609860748298265,1.0,1.0,uncovered_neutral_legacy_reference,
2024,2024,North Africa,wind,1.2609860748298265,1.2609860748298265,1.0,1.0,uncovered_neutral_legacy_reference,
2024,2024,Sub Saharan,wind,1.2609860748298265,1.2609860748298265,1.0,1.0,uncovered_neutral_legacy_reference,
2024,2024,South Africa,wind,1.2609860748298265,1.2609860748298265,1.0,1.0,uncovered_neutral_legacy_reference,
2025,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2025,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2025,2024,Japan,wind,1.29434426899172,1.29434426899172,1.0,1.0,uncovered_neutral_legacy_reference,
2025,2024,South Korea,wind,1.29434426899172,1.29434426899172,1.0,1.0,uncovered_neutral_legacy_reference,
2025,2024,Rest of World,wind,1.29434426899172,1.29434426899172,1.0,1.0,uncovered_neutral_legacy_reference,
2025,2024,Southeast Asia,wind,1.29434426899172,1.29434426899172,1.0,1.0,uncovered_neutral_legacy_reference,
2025,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2025,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2025,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2025,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2025,2024,Rest of America,wind,1.29434426899172,1.29434426899172,1.0,1.0,uncovered_neutral_legacy_reference,
2025,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2025,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2025,2024,Eastern Europe,wind,1.29434426899172,1.29434426899172,1.0,1.0,uncovered_neutral_legacy_reference,
2025,2024,Russia,wind,1.29434426899172,1.29434426899172,1.0,1.0,uncovered_neutral_legacy_reference,
2025,2024,North Africa,wind,1.29434426899172,1.29434426899172,1.0,1.0,uncovered_neutral_legacy_reference,
2025,2024,Sub Saharan,wind,1.29434426899172,1.29434426899172,1.0,1.0,uncovered_neutral_legacy_reference,
2025,2024,South Africa,wind,1.29434426899172,1.29434426899172,1.0,1.0,uncovered_neutral_legacy_reference,
2026,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2026,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2026,2024,Japan,wind,1.326568005146501,1.326568005146501,1.0,1.0,uncovered_neutral_legacy_reference,
2026,2024,South Korea,wind,1.326568005146501,1.326568005146501,1.0,1.0,uncovered_neutral_legacy_reference,
2026,2024,Rest of World,wind,1.326568005146501,1.326568005146501,1.0,1.0,uncovered_neutral_legacy_reference,
2026,2024,Southeast Asia,wind,1.326568005146501,1.326568005146501,1.0,1.0,uncovered_neutral_legacy_reference,
2026,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2026,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2026,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2026,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2026,2024,Rest of America,wind,1.326568005146501,1.326568005146501,1.0,1.0,uncovered_neutral_legacy_reference,
2026,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2026,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2026,2024,Eastern Europe,wind,1.326568005146501,1.326568005146501,1.0,1.0,uncovered_neutral_legacy_reference,
2026,2024,Russia,wind,1.326568005146501,1.326568005146501,1.0,1.0,uncovered_neutral_legacy_reference,
2026,2024,North Africa,wind,1.326568005146501,1.326568005146501,1.0,1.0,uncovered_neutral_legacy_reference,
2026,2024,Sub Saharan,wind,1.326568005146501,1.326568005146501,1.0,1.0,uncovered_neutral_legacy_reference,
2026,2024,South Africa,wind,1.326568005146501,1.326568005146501,1.0,1.0,uncovered_neutral_legacy_reference,
2027,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2027,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2027,2024,Japan,wind,1.357627759364342,1.357627759364342,1.0,1.0,uncovered_neutral_legacy_reference,
2027,2024,South Korea,wind,1.357627759364342,1.357627759364342,1.0,1.0,uncovered_neutral_legacy_reference,
2027,2024,Rest of World,wind,1.357627759364342,1.357627759364342,1.0,1.0,uncovered_neutral_legacy_reference,
2027,2024,Southeast Asia,wind,1.357627759364342,1.357627759364342,1.0,1.0,uncovered_neutral_legacy_reference,
2027,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2027,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2027,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2027,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2027,2024,Rest of America,wind,1.357627759364342,1.357627759364342,1.0,1.0,uncovered_neutral_legacy_reference,
2027,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2027,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2027,2024,Eastern Europe,wind,1.357627759364342,1.357627759364342,1.0,1.0,uncovered_neutral_legacy_reference,
2027,2024,Russia,wind,1.357627759364342,1.357627759364342,1.0,1.0,uncovered_neutral_legacy_reference,
2027,2024,North Africa,wind,1.357627759364342,1.357627759364342,1.0,1.0,uncovered_neutral_legacy_reference,
2027,2024,Sub Saharan,wind,1.357627759364342,1.357627759364342,1.0,1.0,uncovered_neutral_legacy_reference,
2027,2024,South Africa,wind,1.357627759364342,1.357627759364342,1.0,1.0,uncovered_neutral_legacy_reference,
2028,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2028,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2028,2024,Japan,wind,1.3875041064074711,1.3875041064074711,1.0,1.0,uncovered_neutral_legacy_reference,
2028,2024,South Korea,wind,1.3875041064074711,1.3875041064074711,1.0,1.0,uncovered_neutral_legacy_reference,
2028,2024,Rest of World,wind,1.3875041064074711,1.3875041064074711,1.0,1.0,uncovered_neutral_legacy_reference,
2028,2024,Southeast Asia,wind,1.3875041064074711,1.3875041064074711,1.0,1.0,uncovered_neutral_legacy_reference,
2028,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2028,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2028,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2028,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2028,2024,Rest of America,wind,1.3875041064074711,1.3875041064074711,1.0,1.0,uncovered_neutral_legacy_reference,
2028,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2028,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2028,2024,Eastern Europe,wind,1.3875041064074711,1.3875041064074711,1.0,1.0,uncovered_neutral_legacy_reference,
2028,2024,Russia,wind,1.3875041064074711,1.3875041064074711,1.0,1.0,uncovered_neutral_legacy_reference,
2028,2024,North Africa,wind,1.3875041064074711,1.3875041064074711,1.0,1.0,uncovered_neutral_legacy_reference,
2028,2024,Sub Saharan,wind,1.3875041064074711,1.3875041064074711,1.0,1.0,uncovered_neutral_legacy_reference,
2028,2024,South Africa,wind,1.3875041064074711,1.3875041064074711,1.0,1.0,uncovered_neutral_legacy_reference,
2029,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2029,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2029,2024,Japan,wind,1.416186989740318,1.416186989740318,1.0,1.0,uncovered_neutral_legacy_reference,
2029,2024,South Korea,wind,1.416186989740318,1.416186989740318,1.0,1.0,uncovered_neutral_legacy_reference,
2029,2024,Rest of World,wind,1.416186989740318,1.416186989740318,1.0,1.0,uncovered_neutral_legacy_reference,
2029,2024,Southeast Asia,wind,1.416186989740318,1.416186989740318,1.0,1.0,uncovered_neutral_legacy_reference,
2029,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2029,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2029,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2029,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2029,2024,Rest of America,wind,1.416186989740318,1.416186989740318,1.0,1.0,uncovered_neutral_legacy_reference,
2029,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2029,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2029,2024,Eastern Europe,wind,1.416186989740318,1.416186989740318,1.0,1.0,uncovered_neutral_legacy_reference,
2029,2024,Russia,wind,1.416186989740318,1.416186989740318,1.0,1.0,uncovered_neutral_legacy_reference,
2029,2024,North Africa,wind,1.416186989740318,1.416186989740318,1.0,1.0,uncovered_neutral_legacy_reference,
2029,2024,Sub Saharan,wind,1.416186989740318,1.416186989740318,1.0,1.0,uncovered_neutral_legacy_reference,
2029,2024,South Africa,wind,1.416186989740318,1.416186989740318,1.0,1.0,uncovered_neutral_legacy_reference,
2030,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2030,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2030,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2030,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2030,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2030,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2030,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2030,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2030,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2030,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2030,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2030,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2030,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2030,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2030,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2030,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2030,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2030,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2031,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2031,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2031,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2031,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2031,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2031,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2031,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2031,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2031,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2031,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2031,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2031,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2031,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2031,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2031,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2031,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2031,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2031,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2032,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2032,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2032,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2032,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2032,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2032,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2032,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2032,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2032,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2032,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2032,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2032,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2032,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2032,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2032,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2032,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2032,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2032,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2033,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2033,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2033,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2033,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2033,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2033,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2033,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2033,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2033,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2033,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2033,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2033,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2033,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2033,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2033,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2033,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2033,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2033,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2034,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2034,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2034,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2034,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2034,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2034,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2034,2024,"Central, Western and South Asia",wind,1.4788230257644484,1.3326479174190464,0.9011544276774839,1.0,observed_capacity_weighted,TUR
2034,2024,India,wind,1.242835348947752,1.1716119126871212,0.9426927820157898,1.0,observed_capacity_weighted,IND
2034,2024,Canada,wind,1.9970605749897556,1.8235703462536328,0.9131272076025972,1.0,observed_capacity_weighted,CAN
2034,2024,United States,wind,1.2802995576611773,1.2609005524111667,0.9848480731451253,1.0,observed_capacity_weighted,USA
2034,2024,Rest of America,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2034,2024,Brazil,wind,1.5806593079274003,1.416409761605283,0.8960879517183971,1.0,observed_capacity_weighted,BRA
2034,2024,"EU, UK and EFTA",wind,1.3916302300653156,1.3122213701274148,0.9429382473718081,1.0,observed_capacity_weighted,"DEU,ESP,FRA,GBR,ITA,POL,SWE"
2034,2024,Eastern Europe,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2034,2024,Russia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2034,2024,North Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2034,2024,Sub Saharan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2034,2024,South Africa,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2035,2024,Australia_Oceania,wind,1.47999891833936,1.3556479039683385,0.9159789829369941,1.0,observed_capacity_weighted,AUS
2035,2024,China,wind,1.7350331399503898,1.7350331399503898,1.0,1.0,China_no_inward_shock,CHN
2035,2024,Japan,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2035,2024,South Korea,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2035,2024,Rest of World,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
2035,2024,Southeast Asia,wind,1.443674885273872,1.443674885273872,1.0,1.0,uncovered_neutral_legacy_reference,
