year,target,target_name,iso3,country_name,excluded_target_receiver,TIC,X,B,Q_global,Q_cf,Q_ratio,beta_B,p_beta_B,B_fitted,B_cf,B_deployment_gap,B_cf_fitted,B_fitted_gap,X_cf,equipment_gap_inclusive,equipment_gap_target_origin,equipment_gap_other_origins,TIC_cf,total_deployment_gap,deployment_gap_pct_of_TIC,balance_gap_pct_of_TIC,cf_Q_below_balance_fit_range,annual_cost_interpolated,tfp_start_year,technology,region,alpha,cost_actual,cost_cf,annual_cost_reduction_actual,tfp_growth_factor_actual,tfp_growth_rate_actual,tfp_raw_actual,annual_cost_reduction_cf,tfp_growth_factor_cf,tfp_growth_rate_cf,tfp_raw_cf,tfp_actual,tfp_cf,tfp_multiplier,capacity_weight_MW,B_cf_fixed,TIC_cf_equipment_only,scenario_scope
2012,CHN,中国,DEU,Germany,False,2457.3227313373704,1700.2150388587393,757.1076924786316,261.36127,217.82684,0.8334319771249964,,,,,,,,1833.6565591310173,133.44152027227844,0.8046229291491821,132.63689734312925,,133.44152027227844,5.430362018409131,,,False,2010,wind,"EU, UK and EFTA",1.0,2457.3227313373704,2590.76425160965,0.09150201381485568,1.1007179049444897,0.10071790494448973,1.1007179049444897,0.08759524085100268,1.0960048048551423,0.09600480485514229,1.0715675118275787,0.9380611946455353,0.9132184511335038,0.9735169265567809,30711.0,757.1076924786316,2590.76425160965,"Equipment-price channel only; balance, shares and tariffs fixed"
2013,CHN,中国,DEU,Germany,False,2427.5455926085683,1643.045030987295,784.5005616212743,292.27612,233.77103,0.7998293873615128,,,,,,,,1819.867672759077,176.82264177178286,0.3892278453718256,176.43341392641102,,176.82264177178286,7.284009095861077,,,False,2010,wind,"EU, UK and EFTA",1.0,2427.5455926085683,2604.368234380351,0.012117715898308679,1.01226635611684,0.012266356116839905,1.1142197027507208,-0.005250953560228089,0.9947764749273491,-0.005223525072650892,1.0659701520625091,0.9495677873184457,0.9084482316572005,0.9566965558326639,32969.0,784.5005616212743,2604.368234380351,"Equipment-price channel only; balance, shares and tariffs fixed"
2014,CHN,中国,DEU,Germany,False,2394.8911974218854,1537.1861962341982,857.7050011876877,340.63979000000006,262.1077000000001,0.7694570854450093,,,,,,,,1739.0872366563976,201.9010404221994,0.0959159897632575,201.8051244324361,,201.9010404221994,8.430489061029038,,,False,2010,wind,"EU, UK and EFTA",1.0,2394.8911974218854,2596.7922378440862,0.01345160943057444,1.0136350224268373,0.01363502242683734,1.129412113386151,0.0029089575107904553,1.0029174442321018,0.002917444232101829,1.0690800605342365,0.962515165394335,0.9110985787108118,0.946581011362602,37620.0,857.7050011876877,2596.7922378440862,"Equipment-price channel only; balance, shares and tariffs fixed"
2015,CHN,中国,DEU,Germany,False,2350.285901628807,1421.5158333720835,928.7700682567244,404.24651,291.65342,0.7214741816818653,,,,,,,,1662.5685501221965,241.0527167501129,0.2146318292198488,240.83808492089307,,241.0527167501129,10.256314628916304,,,False,2010,wind,"EU, UK and EFTA",1.0,2350.285901628807,2591.3386183789203,0.01862518674798097,1.0189786679833996,0.018978667983399644,1.1508468509025365,0.002100137001985858,1.0021045568597198,0.002104556859719775,1.0713300003092234,0.9807824211473412,0.9130160374745185,0.9309057929550287,41297.0,928.7700682567244,2591.3386183789203,"Equipment-price channel only; balance, shares and tariffs fixed"
2016,CHN,中国,DEU,Germany,False,2305.4780601776356,1348.1641399818943,957.3139201957416,452.48745,323.39116,0.7146964186520532,,,,,,,,1584.6991597271924,236.53501974529803,0.0772974626315313,236.4577222826665,,236.53501974529803,10.259695107533275,,,False,2010,wind,"EU, UK and EFTA",1.0,2305.4780601776356,2542.0130799229332,0.019064847140562113,1.019435379683344,0.019435379683343967,1.173213996407208,0.019034771490745506,1.0194041245678729,0.019404124567872882,1.092118221088523,0.999844299889089,0.9307323143981399,0.9308772520895348,45283.0,957.3139201957416,2542.0130799229332,"Equipment-price channel only; balance, shares and tariffs fixed"
2017,CHN,中国,DEU,Germany,False,2305.119096987963,1274.991766641208,1030.127330346755,495.6822,352.06402,0.710261574855825,,,,,,,,1494.307023671126,219.3152570299181,0.0835846169103044,219.2316724130078,,219.3152570299181,9.514270100685534,,,False,2010,wind,"EU, UK and EFTA",1.0,2305.119096987963,2524.43435401788,0.00015570011091103897,1.0001557243572108,0.0001557243572107847,1.173396694402669,0.006915277519180196,1.006963431581049,0.006963431581048951,1.0997231115994899,1.0,0.9372134051897227,0.9372134051897227,50174.0,1030.127330346755,2524.43435401788,"Equipment-price channel only; balance, shares and tariffs fixed"
2018,CHN,中国,DEU,Germany,False,2267.184611637869,1240.472819387056,1026.7117922508128,539.4404499999999,377.3626299999999,0.6995445558448573,,,,,,,,1474.2327575082084,233.7599381211524,0.0132936012053264,233.746644519947,,233.7599381211524,10.310582425499025,,,False,2010,wind,"EU, UK and EFTA",1.0,2267.184611637869,2500.9445497590223,0.016456627078254793,1.0167319790172225,0.016731979017222454,1.1930299432722926,0.009304977260142122,1.009392373078052,0.009392373078052074,1.1100521213461887,1.0167319790172225,0.9460160631450163,0.9304478295838,52328.0,1026.7117922508128,2500.9445497590223,"Equipment-price channel only; balance, shares and tariffs fixed"
2019,CHN,中国,DEU,Germany,False,2098.5998414809083,1146.7108688765206,951.888972604388,594.24654,408.62445,0.6876345464291639,,,,,,,,1372.1342836862657,225.4234148097452,5.955241015389037,219.4681737943561,,225.4234148097452,10.741610208579436,,,False,2010,wind,"EU, UK and EFTA",1.0,2098.5998414809083,2324.0232562906526,0.07435864256116786,1.0803320227252071,0.08033202272520712,1.288868451787095,0.07074178973117051,1.076127161373915,0.07612716137391495,1.1945572383213667,1.0984081154610787,1.0180335806463727,0.9268263465251555,53187.0,951.888972604388,2324.0232562906526,"Equipment-price channel only; balance, shares and tariffs fixed"
2020,CHN,中国,DEU,Germany,False,2089.1128870850494,1037.4798723154054,1051.633014769644,698.33524,443.39315,0.6349287915070704,,,,,,,,1295.7534326198963,258.273560304491,12.811525993850264,245.46203431064075,,258.273560304491,12.362834095809037,,,False,2010,wind,"EU, UK and EFTA",1.0,2089.1128870850494,2347.386447389541,0.004520611413543318,1.0045411401435067,0.004541140143506706,1.2947213840532046,-0.01005290761856581,0.9900471474882758,-0.009952852511724175,1.1826679863115417,1.1033961406481525,1.007901242566217,0.9134536595117686,54414.0,1051.633014769644,2347.386447389541,"Equipment-price channel only; balance, shares and tariffs fixed"
2021,CHN,中国,DEU,Germany,False,1944.241985149381,870.7437759227735,1073.4982092266073,769.27527,484.78318,0.6301816773597831,,,,,,,,1108.4939218857112,237.7501459629378,40.72330793608121,197.02683802685652,,237.7501459629378,12.228423610791992,,,False,2010,wind,"EU, UK and EFTA",1.0,1944.241985149381,2181.9921311123176,0.0693456551971241,1.0745127936965817,0.0745127936965817,1.3911946914377138,0.07045892101028084,1.0757996850304452,0.07579968503044521,1.2723138471695474,1.1856132696418729,1.0842998392945307,0.9145476582107208,55904.0,1073.4982092266073,2181.9921311123176,"Equipment-price channel only; balance, shares and tariffs fixed"
2022,CHN,中国,DEU,Germany,False,2011.7394262867958,925.1043294468157,1086.6350968399804,839.7858299999999,522.40374,0.622067819362944,,,,,,,,1169.265753509336,244.16142406252044,18.439420050292167,225.72200401222827,,244.16142406252044,12.136831483846084,,,False,2010,wind,"EU, UK and EFTA",1.0,2011.7394262867958,2255.900850349316,-0.03471658448535608,0.9664482187626061,-0.033551781237393885,1.344517631491972,-0.03387212913518711,0.9672376030065533,-0.03276239699344674,1.2306297958083192,1.1458338325866975,1.0487755774996326,0.9152946506493373,57986.0,1086.6350968399804,2255.900850349316,"Equipment-price channel only; balance, shares and tariffs fixed"
2023,CHN,中国,DEU,Germany,False,1791.8258246939483,941.4309919416088,850.3948327523402,943.12808,556.67599,0.5902443176116652,,,,,,,,1208.8653638443902,267.4343719027815,0.2160169275695056,267.218354975212,,267.4343719027815,14.92524374954024,,,False,2010,wind,"EU, UK and EFTA",1.0,1791.8258246939483,2059.2601965967306,0.10931515221071997,1.1227315727690272,0.12273157276902724,1.5095323950206692,0.08716724129171571,1.0954909214860593,0.09549092148605931,1.3481437690182567,1.2864638209920252,1.1489241238271466,0.8930870072515384,60965.0,850.3948327523402,2059.2601965967306,"Equipment-price channel only; balance, shares and tariffs fixed"
2024,CHN,中国,DEU,Germany,False,1669.5273720302623,875.5377300046706,793.9896420255915,1049.19276,587.3806699999999,0.5598405673329274,,,,,,,,1148.5764684636583,273.03873845898784,3.238945721730366,269.79979273725746,,273.03873845898784,16.354253487138315,,,False,2010,wind,"EU, UK and EFTA",1.0,1669.5273720302623,1942.566110489249,0.06825353836195269,1.073253337868287,0.07325333786828692,1.6201106815762425,0.056667965660841646,1.060072131124583,0.060072131124583095,1.4291296382855112,1.3807015899264812,1.217942444445888,0.8821185209982558,63530.0,793.9896420255915,1942.566110489249,"Equipment-price channel only; balance, shares and tariffs fixed"
2010,CHN,中国,ESP,Spain,False,2917.3316496399484,1778.076924623156,1139.2547250167934,177.71164000000002,165.83407000000005,0.9331638040141884,,,,,,,,1792.8327819627154,14.755857339559416,0.1577423801087127,14.598114959450704,,14.755857339559416,0.5057997893856377,,,False,2010,wind,"EU, UK and EFTA",1.0,2917.3316496399484,2932.087506979508,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7316364796204258,0.7316364796204258,1.0,20693.0,1139.2547250167934,2932.087506979508,"Equipment-price channel only; balance, shares and tariffs fixed"
2011,CHN,中国,ESP,Spain,False,2838.111005705761,1584.1913076390276,1253.9196980667336,216.24613,187.82404,0.8685660178057291,,,,,,,,1605.746118363391,21.55481072436337,0.2538040995433264,21.301006624820047,,21.55481072436337,0.7594773664958631,,,False,2010,wind,"EU, UK and EFTA",1.0,2838.111005705761,2859.6658164301243,0.02715517241379284,1.0279131590606998,0.0279131590606998,1.0279131590606998,0.024699702985327643,1.025325228610031,0.025325228610030948,1.025325228610031,0.7520587650506811,0.7501653407262513,0.9974823452469139,21529.0,1253.9196980667336,2859.6658164301243,"Equipment-price channel only; balance, shares and tariffs fixed"
2012,CHN,中国,ESP,Spain,False,2489.7916665030616,1274.352175085531,1215.4394914175298,261.36127,217.82684,0.8334319771249964,,,,,,,,1307.4728853627273,33.12071027719649,28.889002544694296,4.231707732502191,,33.12071027719649,1.330260307430255,,,False,2010,wind,"EU, UK and EFTA",1.0,2489.7916665030616,2522.912376780258,0.1227292866637123,1.139898989898989,0.13989898989898908,1.1717171717171706,0.11775971783662953,1.1334780560550546,0.13347805605505458,1.1621836469491023,0.8572710266259526,0.850295952126269,0.9918636297238038,22789.0,1215.4394914175298,2522.912376780258,"Equipment-price channel only; balance, shares and tariffs fixed"
2013,CHN,中国,ESP,Spain,False,2478.4744316553197,1313.9247644918662,1164.5496671634526,292.27612,233.77103,0.7998293873615128,,,,,,,,1328.3134635837675,14.38869909190126,6.413419729252038,7.975279362649223,,14.38869909190126,0.580546601898627,,,False,2010,wind,"EU, UK and EFTA",1.0,2478.4744316553197,2492.8631307472197,0.004545454545454852,1.0045662100456625,0.004566210045662489,1.1770674784373407,0.011910538911140134,1.0120541098556146,0.012054109855614614,1.1761927363018256,0.8611855061995873,0.8605455129429834,0.9992568462288361,22953.0,1164.5496671634526,2492.8631307472197,"Equipment-price channel only; balance, shares and tariffs fixed"
2014,CHN,中国,ESP,Spain,False,2087.6607621010335,1230.1364897037813,857.5242723972517,340.63979000000006,262.1077000000001,0.7694570854450093,,,,,,,,1232.1805016435385,2.044011939757156,0.7364888116118653,1.3075231281452906,,2.044011939757156,0.0979091994668737,,,False,2010,wind,"EU, UK and EFTA",1.0,2087.6607621010335,2089.7047740407907,0.1576831556391204,1.1872017123897893,0.18720171238978933,1.3974165259991422,0.1617250268311301,1.192925987304348,0.19292598730434807,1.4031108812130582,1.0224009076454175,1.0265671056478352,1.0040749161813758,22920.0,857.5242723972517,2089.7047740407907,"Equipment-price channel only; balance, shares and tariffs fixed"
2015,CHN,中国,ESP,Spain,False,1974.0001131302865,1130.4731365544949,843.526976575791,404.24651,291.65342,0.7214741816818653,,,,,,,,1131.7654516649245,1.2923151104294228,0.6429708369216257,0.6493442735077971,,1.2923151104294228,0.0654668204846313,,,False,2010,wind,"EU, UK and EFTA",1.0,1974.0001131302865,1975.2924282407153,0.05444402224447531,1.0575788462294,0.057578846229400016,1.4778781572680693,0.05475048304495189,1.0579217254945772,0.05792172549457719,1.4843814845131351,1.0812695722915322,1.0860276437429317,1.0044004488550582,22938.0,843.526976575791,1975.2924282407153,"Equipment-price channel only; balance, shares and tariffs fixed"
2016,CHN,中国,ESP,Spain,False,1944.6505362263833,1085.403319352179,859.2472168742033,452.48745,323.39116,0.7146964186520532,,,,,,,,1118.956547162754,33.553227810574974,5.410022322539213,28.14320548803576,,33.553227810574974,1.725411696627272,,,False,2010,wind,"EU, UK and EFTA",1.0,1944.6505362263833,1978.2037640369572,0.014868072554140799,1.0150924684703795,0.015092468470379483,1.5001829867597,-0.0014738758447199185,0.9985282932682826,-0.0014717067317173704,1.4821969102899406,1.0975885992193226,1.084429329548804,0.988010744936784,22985.0,859.2472168742033,1978.2037640369572,"Equipment-price channel only; balance, shares and tariffs fixed"
2017,CHN,中国,ESP,Spain,False,2134.426258027821,1055.3854099515834,1079.040848076238,495.6822,352.06402,0.710261574855825,,,,,,,,1084.6763962133678,29.29098626178436,0.2706840430301266,29.02030221875423,,29.29098626178436,1.3723119340205645,,,False,2010,wind,"EU, UK and EFTA",1.0,2134.426258027821,2163.717244289605,-0.09758859921932284,0.9110881806819657,-0.08891181931803427,1.3667989880969327,-0.09377875203010788,0.9142616805674367,-0.08573831943256327,1.3551158381335433,1.0,0.9914521812899083,0.9914521812899083,23119.48,1079.040848076238,2163.717244289605,"Equipment-price channel only; balance, shares and tariffs fixed"
2018,CHN,中国,ESP,Spain,False,2785.8482935998627,1007.4696711386292,1778.378622461235,539.4404499999999,377.3626299999999,0.6995445558448573,,,,,,,,1046.2896704406614,38.81999930203213,4.16738474155313,34.652614560479,,38.81999930203213,1.3934714029911892,,,False,2010,wind,"EU, UK and EFTA",1.0,2785.8482935998627,2824.6682929018957,-0.3051977238014052,0.7661674409663289,-0.23383255903367106,1.0471968830255949,-0.30547015806092315,0.7660075520112597,-0.2339924479887403,1.0380289658603619,0.766167440966329,0.7594598583261063,0.9912452784057715,23400.06,1778.378622461235,2824.6682929018957,"Equipment-price channel only; balance, shares and tariffs fixed"
2019,CHN,中国,ESP,Spain,False,1848.056275124011,949.4835708386132,898.5727042853978,594.24654,408.62445,0.6876345464291639,,,,,,,,998.7958932073682,49.31232236875495,9.469599302269842,39.84272306648511,,49.31232236875495,2.668334456722424,,,False,2010,wind,"EU, UK and EFTA",1.0,1848.056275124011,1897.3685974927657,0.3366270951043211,1.5074477607089765,0.5074477607089765,1.578594596338353,0.3282862266480421,1.488729336321097,0.48872933632109694,1.5453441734273712,1.1549573932128196,1.1306301708483386,0.9789366928101058,25585.08,898.5727042853978,1897.3685974927657,"Equipment-price channel only; balance, shares and tariffs fixed"
2020,CHN,中国,ESP,Spain,False,1450.2230865567224,875.8118270380781,574.4112595186442,698.33524,443.39315,0.6349287915070704,,,,,,,,928.63432278632,52.82249574824174,8.684279084511585,44.13821666373016,,52.82249574824174,3.642370352388933,,,False,2010,wind,"EU, UK and EFTA",1.0,1450.2230865567224,1503.0455823049638,0.21527114402433045,1.2743255105060198,0.27432551050601983,2.011643364860916,0.20782625774921704,1.2623493391219023,0.2623493391219023,1.9507641960419244,1.4717916697186282,1.4272502489616836,0.9697365994974956,26814.19,574.4112595186442,1503.0455823049638,"Equipment-price channel only; balance, shares and tariffs fixed"
2021,CHN,中国,ESP,Spain,False,1330.7665242650548,731.3449845394777,599.4215397255767,769.27527,484.78318,0.6301816773597831,,,,,,,,776.1227945348493,44.77780999537161,36.04332964332264,8.734480352048969,,44.77780999537161,3.3648133747654314,,,False,2010,wind,"EU, UK and EFTA",1.0,1330.7665242650548,1375.5443342604256,0.0823711630293339,1.0897652293723274,0.08976522937232745,2.1922189929229767,0.08482859704694479,1.092691485740509,0.092691485740509,2.13158342770244,1.6039073865392017,1.5595441950614535,0.9723405529209065,27902.65,599.4215397255767,1375.5443342604256,"Equipment-price channel only; balance, shares and tariffs fixed"
2022,CHN,中国,ESP,Spain,False,1230.4390450051133,725.4302486369644,505.0087963681493,839.7858299999999,522.40374,0.622067819362944,,,,,,,,768.530479036964,43.10023039999968,29.52690651689131,13.573323883108372,,43.10023039999968,3.5028334459120285,,,False,2010,wind,"EU, UK and EFTA",1.0,1230.4390450051133,1273.539275405113,0.07539074468028839,1.0815379515687626,0.08153795156876265,2.370968038996052,0.07415614045632102,1.080095730713028,0.08009573071302789,2.302314159920048,1.7346867093436158,1.6844570269441617,0.9710439457863487,30108.76,505.0087963681493,1273.539275405113,"Equipment-price channel only; balance, shares and tariffs fixed"
2023,CHN,中国,ESP,Spain,False,1185.847246190719,780.8195342956689,405.0277118950506,943.12808,556.67599,0.5902443176116652,,,,,,,,821.4699127549748,40.65037845930585,0.9731366017960978,39.67724185750975,,40.65037845930585,3.4279607757142827,,,False,2010,wind,"EU, UK and EFTA",1.0,1185.847246190719,1226.4976246500257,0.036240559006487705,1.0376033245071283,0.03760332450712833,2.4601243195624503,0.03693773067196782,1.0383544572852395,0.03835445728523945,2.3906181700239033,1.7999166965932665,1.749063462032913,0.9717468954776606,30863.5,405.0277118950506,1226.4976246500257,"Equipment-price channel only; balance, shares and tariffs fixed"
